# R_ang  theta_rad  Veff_hartree
    1.650000   0.63162987  5.0067081423057347e-01
    1.650000   0.69639591  3.8412306338945129e-01
    1.650000   0.76116325  2.9822651612612466e-01
    1.650000   0.82593158  2.3310048547591780e-01
    1.650000   0.89070068  1.8328816403154169e-01
    1.650000   0.95547037  1.4512262549625432e-01
    1.650000   1.02024053  1.1588425314945126e-01
    1.650000   1.08501108  9.3499507598964096e-02
    1.650000   1.14978193  7.6392448947148056e-02
    1.650000   1.21455301  6.3380839619790214e-02
    1.650000   1.27932429  5.3591721372069148e-02
    1.650000   1.34409571  4.6392277853585517e-02
    1.650000   1.40886724  4.1335282428704420e-02
    1.650000   1.47363885  3.8118128213462173e-02
    1.650000   1.53841049  3.6553942374198699e-02
    1.650000   1.60318216  3.6553240743738134e-02
    1.650000   1.66795381  3.8114900261847717e-02
    1.650000   1.73272541  4.1325741793732620e-02
    1.650000   1.79749694  4.6368589193783304e-02
    1.650000   1.86226837  5.3539193893811600e-02
    1.650000   1.92703964  6.3272757711657260e-02
    1.650000   1.99181073  7.6180737616398084e-02
    1.650000   2.05658157  9.3097828348597034e-02
    1.650000   2.12135212  1.1513704829764317e-01
    1.650000   2.18612229  1.4374758428681661e-01
    1.650000   2.25089198  1.8076747915951652e-01
    1.650000   2.31566107  2.2847158343654880e-01
    1.650000   2.38042940  2.8967175758247610e-01
    1.650000   2.44519674  3.6815029597312726e-01
    1.650000   2.50996278  4.7044857472525059e-01
    1.650000   2.57472706  6.1223708966112511e-01
    1.650000   2.63948889  8.3844476623015607e-01
    1.650000   2.70424717  1.2803986684377164e+00
    1.650000   2.76900006  2.2986917878492013e+00
    1.650000   2.83374417  4.7744117680004212e+00
    1.650000   2.89847256  1.0474593397128935e+01
    1.650000   2.96316844  2.1774171067478910e+01
    1.650000   3.02777863  3.8997476765852142e+01
    1.650000   3.09200950  5.5634071028063921e+01
    1.700000   0.04958315  2.9970270987293567e+01
    1.700000   0.11381403  2.2180282503454194e+01
    1.700000   0.17842421  1.3536984242730728e+01
    1.700000   0.24312010  7.3023693276775656e+00
    1.700000   0.30784849  3.7832195841061202e+00
    1.700000   0.37259260  2.0462548566026579e+00
    1.700000   0.43734549  1.2232584457644022e+00
    1.700000   0.50210377  8.1388236073611031e-01
    1.700000   0.56686560  5.8488038654488039e-01
    1.700000   0.63162987  4.3868754962629641e-01
    1.700000   0.69639591  3.3589619916626212e-01
    1.700000   0.76116325  2.5980385137428663e-01
    1.700000   0.82593158  2.0224395110410523e-01
    1.700000   0.89070068  1.5838107112327607e-01
    1.700000   0.95547037  1.2488895774900319e-01
    1.700000   1.02024053  9.9304745239111647e-02
    1.700000   1.08501108  7.9765576361424131e-02
    1.700000   1.14978193  6.4865666331183430e-02
    1.700000   1.21455301  5.3555450595038086e-02
    1.700000   1.27932429  4.5062038580635864e-02
    1.700000   1.34409571  3.8825855334000299e-02
    1.700000   1.40886724  3.4451568996825721e-02
    1.700000   1.47363885  3.1671651013408297e-02
    1.700000   1.53841049  3.0320855949157240e-02
    1.700000   1.60318216  3.0320079978174628e-02
    1.700000   1.66795381  3.1668448011905347e-02
    1.700000   1.73272541  3.4442986592188529e-02
    1.700000   1.79749694  3.8805777929140972e-02
    1.700000   1.86226837  4.5018990336717135e-02
    1.700000   1.92703964  5.3468555879481974e-02
    1.700000   1.99181073  6.4697374748914835e-02
    1.700000   2.05658157  7.9448538058437976e-02
    1.700000   2.12135212  9.8717900461130895e-02
    1.700000   2.18612229  1.2381340524226965e-01
    1.700000   2.25089198  1.5641742136218173e-01
    1.700000   2.31566107  1.9865519200047072e-01
    1.700000   2.38042940  2.5321210269675998e-01
    1.700000   2.44519674  3.2368944553600271e-01
    1.700000   2.50996278  4.1584642219350787e-01
    1.700000   2.57472706  5.4164615911391167e-01
    1.700000   2.63948889  7.3114633839254195e-01
    1.700000   2.70424717  1.0636696662939047e+00
    1.700000   2.76900006  1.7381155855000854e+00
    1.700000   2.83374417  3.1953300334440433e+00
    1.700000   2.89847256  6.2182157499146236e+00
    1.700000   2.96316844  1.1669215166867835e+01
    1.700000   3.02777863  1.9311246424923596e+01
    1.700000   3.09200950  2.6240256063266436e+01
    1.750000   0.04958315  1.5374905734867829e+01
    1.750000   0.11381403  1.1874194866234310e+01
    1.750000   0.17842421  7.7741212823288981e+00
    1.750000   0.24312010  4.5893275724984512e+00
    1.750000   0.30784849  2.6284837085744934e+00
    1.750000   0.37259260  1.5625433547084808e+00
    1.750000   0.43734549  1.0022144267886697e+00
    1.750000   0.50210377  6.9374231583301904e-01
    1.750000   0.56686560  5.0677840996965162e-01
    1.750000   0.63162987  3.8167300970215834e-01
    1.750000   0.69639591  2.9195387066069722e-01
    1.750000   0.76116325  2.2519520825216621e-01
    1.750000   0.82593158  1.7472361794232696e-01
    1.750000   0.89070068  1.3634525710525269e-01
    1.750000   0.95547037  1.0710905278337884e-01
    1.750000   1.02024053  8.4823767933286220e-02
    1.750000   1.08501108  6.7837550831366611e-02
    1.750000   1.14978193  5.4908541654564970e-02
    1.750000   1.21455301  4.5111982799298296e-02
    1.750000   1.27932429  3.7767820107294001e-02
    1.750000   1.34409571  3.2383901934780343e-02
    1.750000   1.40886724  2.8612474891551019e-02
    1.750000   1.47363885  2.6218108449930170e-02
    1.750000   1.53841049  2.5055327484890415e-02
    1.750000   1.60318216  2.5054502950465560e-02
    1.750000   1.66795381  2.6214955140117919e-02
    1.750000   1.73272541  2.8604698386255137e-02
    1.750000   1.79749694  3.2366746078093096e-02
    1.750000   1.86226837  3.7732355602384353e-02
    1.750000   1.92703964  4.5041967131694574e-02
    1.750000   1.99181073  5.4774781245044479e-02
    1.750000   2.05658157  6.7587772687213360e-02
    1.750000   2.12135212  8.4364272384156225e-02
    1.750000   2.18612229  1.0627110309141360e-01
    1.750000   2.25089198  1.3482275072590261e-01
    1.750000   2.31566107  1.7195608208826094e-01
    1.750000   2.38042940  2.2014568647252308e-01
    1.750000   2.44519674  2.8268352658049151e-01
    1.750000   2.50996278  3.6452272896804105e-01
    1.750000   2.57472706  4.7479938222376772e-01
    1.750000   2.63948889  6.3373646959021335e-01
    1.750000   2.70424717  8.8937956670884077e-01
    1.750000   2.76900006  1.3516167879844074e+00
    1.750000   2.83374417  2.2418148540935134e+00
    1.750000   2.89847256  3.9088859143235850e+00
    1.750000   2.96316844  6.6594795668589075e+00
    1.750000   3.02777863  1.0239845787938444e+01
    1.750000   3.09200950  1.3316426639683826e+01
    1.800000   0.04958315  8.4620749268351769e+00
    1.800000   0.11381403  6.7912211930202231e+00
    1.800000   0.17842421  4.7395890463685433e+00
    1.800000   0.24312010  3.0356558906355526e+00
    1.800000   0.30784849  1.8976196413462778e+00
    1.800000   0.37259260  1.2192882161721441e+00
    1.800000   0.43734549  8.2637794317994151e-01
    1.800000   0.50210377  5.8984572131887325e-01
    1.800000   0.56686560  4.3663704028732792e-01
    1.800000   0.63162987  3.3013228123797639e-01
    1.800000   0.69639591  2.5245306886408714e-01
    1.800000   0.76116325  1.9433685333128753e-01
    1.800000   0.82593158  1.5037140706016747e-01
    1.800000   0.89070068  1.1697482165854538e-01
    1.800000   0.95547037  9.1571355255604892e-02
    1.800000   1.02024053  7.2237796029082188e-02
    1.800000   1.08501108  5.7524664023991347e-02
    1.800000   1.14978193  4.6343727230037525e-02
    1.800000   1.21455301  3.7885425005388440e-02
    1.800000   1.27932429  3.1554608332797537e-02
    1.800000   1.34409571  2.6920474619898660e-02
    1.800000   1.40886724  2.3678452452777901e-02
    1.800000   1.47363885  2.1622211973328833e-02
    1.800000   1.53841049  2.0624193720743127e-02
    1.800000   1.60318216  2.0623345550670233e-02
    1.800000   1.66795381  2.1619141080015447e-02
    1.800000   1.73272541  2.3671381283128595e-02
    1.800000   1.79749694  2.6905716674940346e-02
    1.800000   1.86226837  3.1525241117030187e-02
    1.800000   1.92703964  3.7828860875974826e-02
    1.800000   1.99181073  4.6237366576251618e-02
    1.800000   2.05658157  5.7328121796279864e-02
    1.800000   2.12135212  7.1878905308059932e-02
    1.800000   2.18612229  9.0920729269891892e-02
    1.800000   2.25089198  1.1579916088245254e-01
    1.800000   2.31566107  1.4824699300059493e-01
    1.800000   2.38042940  1.9048807870462267e-01
    1.800000   2.44519674  2.4544980183727391e-01
    1.800000   2.50996278  3.1732359481985406e-01
    1.800000   2.57472706  4.1310366464189396e-01
    1.800000   2.63948889  5.4651585905830447e-01
    1.800000   2.70424717  7.4682995995774359e-01
    1.800000   2.76900006  1.0749352239906544e+00
    1.800000   2.83374417  1.6422360287187250e+00
    1.800000   2.89847256  2.6040171291274841e+00
    1.800000   2.96316844  4.0615376044043563e+00
    1.800000   3.02777863  5.8335278441050491e+00
    1.800000   3.09200950  7.2854460945169928e+00
    1.850000   0.04958315  4.9926619816405662e+00
    1.850000   0.11381403  4.1471590966920413e+00
    1.850000   0.17842421  3.0637740357213050e+00
    1.850000   0.24312010  2.1066500328188029e+00
    1.850000   0.30784849  1.4165494503350526e+00
    1.850000   0.37259260  9.6813696661710935e-01
    1.850000   0.43734549  6.8460418806364598e-01
    1.850000   0.50210377  5.0039309589488457e-01
    1.850000   0.56686560  3.7444277535786546e-01
    1.850000   0.63162987  2.8413860959316145e-01
    1.850000   0.69639591  2.1731627745845331e-01
    1.850000   0.76116325  1.6704672157702830e-01
    1.850000   0.82593158  1.2896271009978402e-01
    1.850000   0.89070068  1.0003960256085385e-01
    1.850000   0.95547037  7.8057134023412994e-02
    1.850000   1.02024053  6.1345432962252505e-02
    1.850000   1.08501108  4.8643506663204689e-02
    1.850000   1.14978193  3.9004255064592368e-02
    1.850000   1.21455301  3.1722926624525770e-02
    1.850000   1.27932429  2.6281164458421834e-02
    1.850000   1.34409571  2.2303474468423172e-02
    1.850000   1.40886724  1.9524158673029271e-02
    1.850000   1.47363885  1.7763072300166247e-02
    1.850000   1.53841049  1.6908774772306817e-02
    1.850000   1.60318216  1.6907925008932231e-02
    1.850000   1.66795381  1.7760116499044905e-02
    1.850000   1.73272541  1.9517723733437169e-02
    1.850000   1.79749694  2.2290711978759030e-02
    1.850000   1.86226837  2.6256726036155618e-02
    1.850000   1.92703964  3.1677093046943328e-02
    1.850000   1.99181073  3.8919600423321536e-02
    1.850000   2.05658157  4.8488961510450582e-02
    1.850000   2.12135212  6.1065662238575708e-02
    1.850000   2.18612229  7.7553389466272674e-02
    1.850000   2.25089198  9.9134944020166066e-02
    1.850000   2.31566107  1.2733843172028692e-01
    1.850000   2.38042940  1.6412569755389164e-01
    1.850000   2.44519674  2.1204902719112129e-01
    1.850000   2.50996278  2.7461397231227486e-01
    1.850000   2.57472706  3.5719305699639603e-01
    1.850000   2.63948889  4.6920180440601528e-01
    1.850000   2.70424717  6.2860945198174434e-01
    1.850000   2.76900006  8.6924256389721533e-01
    1.850000   2.83374417  1.2470373617807391e+00
    1.850000   2.89847256  1.8299724686291765e+00
    1.850000   2.96316844  2.6441754935941648e+00
    1.850000   3.02777863  3.5723439914057900e+00
    1.850000   3.09200950  4.3003337829300454e+00
    1.900000   0.04958315  3.1472097888060153e+00
    1.900000   0.11381403  2.6938036632155664e+00
    1.900000   0.17842421  2.0896231486123762e+00
    1.900000   0.24312010  1.5243035111845404e+00
    1.900000   0.30784849  1.0866157171675663e+00
    1.900000   0.37259260  7.7895177692460871e-01
    1.900000   0.43734549  5.6895801390478451e-01
    1.900000   0.50210377  4.2361494703786562e-01
    1.900000   0.56686560  3.1981636724916623e-01
    1.900000   0.63162987  2.4350169831918478e-01
    1.900000   0.69639591  1.8632309763873869e-01
    1.900000   0.76116325  1.4307492040516698e-01
    1.900000   0.82593158  1.1024540177425382e-01
    1.900000   0.89070068  8.5302574030830081e-02
    1.900000   0.95547037  6.6351262656636323e-02
    1.900000   1.02024053  5.1954205457708139e-02
    1.900000   1.08501108  4.1022297624715279e-02
    1.900000   1.14978193  3.2736140908246628e-02
    1.900000   1.21455301  2.6485267101880650e-02
    1.900000   1.27932429  2.1820151418390298e-02
    1.900000   1.34409571  1.8414784402579338e-02
    1.900000   1.40886724  1.6038225509993117e-02
    1.900000   1.47363885  1.4533742394515463e-02
    1.900000   1.53841049  1.3804308713578189e-02
    1.900000   1.60318216  1.3803475593861662e-02
    1.900000   1.66795381  1.4530929920999964e-02
    1.900000   1.73272541  1.6032375927952796e-02
    1.900000   1.79749694  1.8403703392833197e-02
    1.900000   1.86226837  2.1799720057940810e-02
    1.900000   1.92703964  2.6448006874953758e-02
    1.900000   1.99181073  3.2668664608986729e-02
    1.900000   2.05658157  4.0900795291975225e-02
    1.900000   2.12135212  5.1736420345741690e-02
    1.900000   2.18612229  6.5962147576799621e-02
    1.900000   2.25089198  8.4608515055683162e-02
    1.900000   2.31566107  1.0900773444507990e-01
    1.900000   2.38042940  1.4086608472554479e-01
    1.900000   2.44519674  1.8237617576403972e-01
    1.900000   2.50996278  2.3644406080327504e-01
    1.900000   2.57472706  3.0721090533167844e-01
    1.900000   2.63948889  4.0120898035385616e-01
    1.900000   2.70424717  5.2956421812138332e-01
    1.900000   2.76900006  7.1107393333949764e-01
    1.900000   2.83374417  9.7349931280499125e-01
    1.900000   2.89847256  1.3451871990095066e+00
    1.900000   2.96316844  1.8259612343633052e+00
    1.900000   3.02777863  2.3416342693067937e+00
    1.900000   3.09200950  2.7298509924320791e+00
    1.950000   0.04958315  2.1055936709616869e+00
    1.950000   0.11381403  1.8480187039811862e+00
    1.950000   0.17842421  1.4921741901175103e+00
    1.950000   0.24312010  1.1411402702614717e+00
    1.950000   0.30784849  8.5119783477010391e-01
    1.950000   0.37259260  6.3277284555954638e-01
    1.950000   0.43734549  4.7375044329930899e-01
    1.950000   0.50210377  3.5787907463392810e-01
    1.950000   0.56686560  2.7218938092920991e-01
    1.950000   0.63162987  2.0788077092432439e-01
    1.950000   0.69639591  1.5917307326338886e-01
    1.950000   0.76116325  1.2213814388787397e-01
    1.950000   0.82593158  9.3959183715665653e-02
    1.950000   0.89070068  7.2531089677317542e-02
    1.950000   0.95547037  5.6248911452764914e-02
    1.950000   1.02024053  4.3884556170797943e-02
    1.950000   1.08501108  3.4503188405308041e-02
    1.950000   1.14978193  2.7399584453576070e-02
    1.950000   1.21455301  2.2047309407594359e-02
    1.950000   1.27932429  1.8058072864441582e-02
    1.950000   1.34409571  1.5149853541675494e-02
    1.950000   1.40886724  1.3122606523774437e-02
    1.950000   1.47363885  1.1840417679492251e-02
    1.950000   1.53841049  1.1219082163967546e-02
    1.950000   1.60318216  1.1218279906807307e-02
    1.950000   1.66795381  1.1837770328211232e-02
    1.950000   1.73272541  1.3117301367506690e-02
    1.950000   1.79749694  1.5140204906055237e-02
    1.950000   1.86226837  1.8040918319468031e-02
    1.950000   1.92703964  2.2016913322459589e-02
    1.950000   1.99181073  2.7345697750819947e-02
    1.950000   2.05658157  3.4407630151075737e-02
    1.950000   2.12135212  4.3715177181812996e-02
    1.950000   2.18612229  5.5948894611405876e-02
    1.950000   2.25089198  7.1999927341309597e-02
    1.950000   2.31566107  9.3018835032603137e-02
    1.950000   2.38042940  1.2047302460160096e-01
    1.950000   2.44519674  1.5622466030248144e-01
    1.950000   2.50996278  2.0266605807750707e-01
    1.950000   2.57472706  2.6299899797514054e-01
    1.950000   2.63948889  3.4180562475554022e-01
    1.950000   2.70424717  4.4603124469048083e-01
    1.950000   2.76900006  5.8607232647413732e-01
    1.950000   2.83374417  7.7530289403257957e-01
    1.950000   2.89847256  1.0241006020182832e+00
    1.950000   2.96316844  1.3242234237391481e+00
    1.950000   3.02777863  1.6283985423211869e+00
    1.950000   3.09200950  1.8487778836326332e+00
    2.000000   0.04958315  1.4814225301277899e+00
    2.000000   0.11381403  1.3266334055384204e+00
    2.000000   0.17842421  1.1056593492526110e+00
    2.000000   0.24312010  8.7705756464344942e-01
    2.000000   0.30784849  6.7717944182835155e-01
    2.000000   0.37259260  5.1745460953261979e-01
    2.000000   0.43734549  3.9483391633602738e-01
    2.000000   0.50210377  3.0172363195131768e-01
    2.000000   0.56686560  2.3091160816213396e-01
    2.000000   0.63162987  1.7685858552214015e-01
    2.000000   0.69639591  1.3552767130300081e-01
    2.000000   0.76116325  1.0394249039743071e-01
    2.000000   0.82593158  7.9848046534549841e-02
    2.000000   0.89070068  6.1503790352287431e-02
    2.000000   0.95547037  4.7559378320040341e-02
    2.000000   1.02024053  3.6971883206811315e-02
    2.000000   1.08501108  2.8943203076462604e-02
    2.000000   1.14978193  2.2869202047511562e-02
    2.000000   1.21455301  1.8297761651162443e-02
    2.000000   1.27932429  1.4894714663816026e-02
    2.000000   1.34409571  1.2416920920462041e-02
    2.000000   1.40886724  1.0691656323711564e-02
    2.000000   1.47363885  9.6014274567332407e-03
    2.000000   1.53841049  9.0733801000930838e-03
    2.000000   1.60318216  9.0726191129843429e-03
    2.000000   1.66795381  9.5989600772701539e-03
    2.000000   1.73272541  1.0686859653344889e-02
    2.000000   1.79749694  1.2408503484977162e-02
    2.000000   1.86226837  1.4880255443362803e-02
    2.000000   1.92703964  1.8272875337581349e-02
    2.000000   1.99181073  2.2826067628607529e-02
    2.000000   2.05658157  2.8867984714389699e-02
    2.000000   2.12135212  3.6840206028618511e-02
    2.000000   2.18612229  4.7328376693672382e-02
    2.000000   2.25089198  6.1098121233374436e-02
    2.000000   2.31566107  7.9135338753268378e-02
    2.000000   2.38042940  1.0269054052953805e-01
    2.000000   2.44519674  1.3333084814820031e-01
    2.000000   2.50996278  1.7301443052124946e-01
    2.000000   2.57472706  2.2422264955138713e-01
    2.000000   2.63948889  2.9020186096099293e-01
    2.000000   2.70424717  3.7531649324714117e-01
    2.000000   2.76900006  4.8523768083016527e-01
    2.000000   2.83374417  6.2598413073405457e-01
    2.000000   2.89847256  7.9991845785161464e-01
    2.000000   2.96316844  9.9736739053141332e-01
    2.000000   3.02777863  1.1875492639271632e+00
    2.000000   3.09200950  1.3205945566790367e+00
    2.050000   0.04958315  1.0849628619499789e+00
    2.050000   0.11381403  9.8688907505193058e-01
    2.050000   0.17842421  8.4275709069369320e-01
    2.050000   0.24312010  6.8733875035270220e-01
    2.050000   0.30784849  5.4469934669960762e-01
    2.050000   0.37259260  4.2501412060606769e-01
    2.050000   0.43734549  3.2911456844876563e-01
    2.050000   0.50210377  2.5385713173979063e-01
    2.050000   0.56686560  1.9531479229086601e-01
    2.050000   0.63162987  1.4998874327411507e-01
    2.050000   0.69639591  1.1503762057094249e-01
    2.050000   0.76116325  8.8198129921357019e-02
    2.050000   0.82593158  6.7667944693335841e-02
    2.050000   0.89070068  5.2014531466540823e-02
    2.050000   0.95547037  4.0107971901002924e-02
    2.050000   1.02024053  3.1067261967087201e-02
    2.050000   1.08501108  2.4214267514951867e-02
    2.050000   1.14978193  1.9033623573123631e-02
    2.050000   1.21455301  1.5138494471721345e-02
    2.050000   1.27932429  1.2242277920110419e-02
    2.050000   1.34409571  1.0136026639664016e-02
    2.050000   1.40886724  8.6710630886687023e-03
    2.050000   1.47363885  7.7461204744411908e-03
    2.050000   1.53841049  7.2983495371255723e-03
    2.050000   1.60318216  7.2976368461386736e-03
    2.050000   1.66795381  7.7438413427456578e-03
    2.050000   1.73272541  8.6667412069722245e-03
    2.050000   1.79749694  1.0128675063794515e-02
    2.050000   1.86226837  1.2230048353960552e-02
    2.050000   1.92703964  1.5118043955262483e-02
    2.050000   1.99181073  1.8999002451385430e-02
    2.050000   2.05658157  2.4154980199235662e-02
    2.050000   2.12135212  3.0964887554673796e-02
    2.050000   2.18612229  3.9930274230870137e-02
    2.050000   2.25089198  5.1705208096223178e-02
    2.050000   2.31566107  6.7128870709060887e-02
    2.050000   2.38042940  8.7258910781178214e-02
    2.050000   2.44519674  1.1340432479249966e-01
    2.050000   2.50996278  1.4716018711246454e-01
    2.050000   2.57472706  1.9045262330093882e-01
    2.050000   2.63948889  2.4560095882361491e-01
    2.050000   2.70424717  3.1535836159784375e-01
    2.050000   2.76900006  4.0272578350517774e-01
    2.050000   2.83374417  5.0998606316515949e-01
    2.050000   2.89847256  6.3609242647816511e-01
    2.050000   2.96316844  7.7217068621387241e-01
    2.050000   3.02777863  8.9761585951553879e-01
    2.050000   3.09200950  9.8270828019934509e-01
    2.100000   0.04958315  8.1922120769889162e-01
    2.100000   0.11381403  7.5405391367771379e-01
    2.100000   0.17842421  6.5586780777478271e-01
    2.100000   0.24312010  5.4622059842545312e-01
    2.100000   0.30784849  4.4147171573589244e-01
