# R_ang  theta_rad  Veff_hartree
    1.500000   2.70424717  1.6910753132612535e+00
    1.500000   2.76900006  4.4168411817010718e+00
    1.500000   2.83374417  1.4649432714629228e+01
    1.500000   2.89847256  4.9507220195419443e+01
    1.500000   2.96316844  1.5127266160699554e+02
    1.500000   3.02777863  3.7750099176521337e+02
    1.500000   3.09200950  6.7577943339346575e+02
    1.550000   0.04958315  2.5129902485058776e+02
    1.550000   0.11381403  1.5387348853299605e+02
    1.550000   0.17842421  6.9911646428030508e+01
    1.550000   0.24312010  2.6211662625942175e+01
    1.550000   0.30784849  9.0285608273082794e+00
    1.550000   0.37259260  3.2898953861892544e+00
    1.550000   0.43734549  1.5257461430727308e+00
    1.550000   0.50210377  9.6511984036660159e-01
    1.550000   0.56686560  7.3420904442628521e-01
    1.550000   0.63162987  5.9092283956907310e-01
    1.550000   0.69639591  4.7766636193995604e-01
    1.550000   0.76116325  3.8342247106103677e-01
    1.550000   0.82593158  3.0611603261307019e-01
    1.550000   0.89070068  2.4414752808250514e-01
    1.550000   0.95547037  1.9535133839744531e-01
    1.550000   1.02024053  1.5736514036065782e-01
    1.550000   1.08501108  1.2800135317554934e-01
    1.550000   1.14978193  1.0542242192215365e-01
    1.550000   1.21455301  8.8175424466433214e-02
    1.550000   1.27932429  7.5157567430890068e-02
    1.550000   1.34409571  6.5558311712931694e-02
    1.550000   1.40886724  5.8801304501303074e-02
    1.550000   1.47363885  5.4495822893167144e-02
    1.550000   1.53841049  5.2400688416345924e-02
    1.550000   1.60318216  5.2400776461610808e-02
    1.550000   1.66795381  5.4495430691983635e-02
    1.550000   1.73272541  5.8798222666301116e-02
    1.550000   1.79749694  6.5547979370205109e-02
    1.550000   1.86226837  7.5131454599626890e-02
    1.550000   1.92703964  8.8118049407718044e-02
    1.550000   1.99181073  1.0530595313324342e-01
    1.550000   2.05658157  1.2777579508014172e-01
    1.550000   2.12135212  1.5694024704927959e-01
    1.550000   2.18612229  1.9456268212802880e-01
    1.550000   2.25089198  2.4269150339716325e-01
    1.550000   2.31566107  3.0342243236827005e-01
    1.550000   2.38042940  3.7839823424776942e-01
    1.550000   2.44519674  4.6816589041951290e-01
    1.550000   2.50996278  5.7262079540207766e-01
    1.550000   2.57472706  6.9812890991741816e-01
    1.550000   2.63948889  8.9205706079790215e-01
    1.550000   2.70424717  1.3733800819283788e+00
    1.550000   2.76900006  2.9626842652532814e+00
    1.550000   2.83374417  8.3088984597937365e+00
    1.550000   2.89847256  2.4617778125810407e+01
    1.550000   2.96316844  6.6493717690417256e+01
    1.550000   3.02777863  1.4729842683941359e+02
    1.550000   3.09200950  2.4119014985295527e+02
    1.600000   0.04958315  9.8168883248420087e+01
    1.600000   0.11381403  6.4373550553821332e+01
    1.600000   0.17842421  3.2317419334031847e+01
    1.600000   0.24312010  1.3614912375381946e+01
    1.600000   0.30784849  5.3841042711064828e+00
    1.600000   0.37259260  2.3197263217616633e+00
    1.600000   0.43734549  1.2555887498233056e+00
    1.600000   0.50210377  8.5696624244599040e-01
    1.600000   0.56686560  6.6064533057278163e-01
    1.600000   0.63162987  5.2787956858838891e-01
    1.600000   0.69639591  4.2268204266149745e-01
    1.600000   0.76116325  3.3669039519572758e-01
    1.600000   0.82593158  2.6722698230944070e-01
    1.600000   0.89070068  2.1211193089328104e-01
    1.600000   0.95547037  1.6899242072778070e-01
    1.600000   1.02024053  1.3556545780186161e-01
    1.600000   1.08501108  1.0980079705347412e-01
    1.600000   1.14978193  9.0033269351554757e-02
    1.600000   1.21455301  7.4961882533875770e-02
    1.600000   1.27932429  6.3604897773400323e-02
    1.600000   1.34409571  5.5242572373027703e-02
    1.600000   1.40886724  4.9363497909735293e-02
    1.600000   1.47363885  4.5620931401171447e-02
    1.600000   1.53841049  4.3800752089526974e-02
    1.600000   1.60318216  4.3800734778340254e-02
    1.600000   1.66795381  4.5620365004541252e-02
    1.600000   1.73272541  4.9360648874239604e-02
    1.600000   1.79749694  5.5233856541097762e-02
    1.600000   1.86226837  6.3583601625984393e-02
    1.600000   1.92703964  7.4915807740503160e-02
    1.600000   1.99181073  8.9940477120773757e-02
    1.600000   2.05658157  1.0962189111858898e-01
    1.600000   2.12135212  1.3522941787605211e-01
    1.600000   2.18612229  1.6837016914608269e-01
    1.600000   2.25089198  2.1096607859397554e-01
    1.600000   2.31566107  2.6511430713489115e-01
    1.600000   2.38042940  3.3276840058349771e-01
    1.600000   2.44519674  4.1531640083690424e-01
    1.600000   2.50996278  5.1382907477612072e-01
    1.600000   2.57472706  6.3333312113843176e-01
    1.600000   2.63948889  8.0275005957750722e-01
    1.600000   2.70424717  1.1456574149443060e+00
    1.600000   2.76900006  2.0927438010853665e+00
    1.600000   2.83374417  4.9112561821264622e+00
    1.600000   2.89847256  1.2641167959721781e+01
    1.600000   2.96316844  3.0411242699806056e+01
    1.600000   3.02777863  6.1049892114278606e+01
    1.600000   3.09200950  9.3433580946806117e+01
    1.650000   0.04958315  4.1336417451465550e+01
    1.650000   0.11381403  2.8675886368616766e+01
    1.650000   0.17842421  1.5733562027690722e+01
    1.650000   0.24312010  7.4360418751797992e+00
    1.650000   0.30784849  3.3961587838432212e+00
    1.650000   0.37259260  1.7189338315222560e+00
    1.650000   0.43734549  1.0530877416819724e+00
    1.650000   0.50210377  7.5755818794971697e-01
    1.650000   0.56686560  5.8873961593421897e-01
    1.650000   0.63162987  4.6763868792467539e-01
    1.650000   0.69639591  3.7160747403340344e-01
    1.650000   0.76116325  2.9412281687186825e-01
    1.650000   0.82593158  2.3225321595236420e-01
    1.650000   0.89070068  1.8355548039082570e-01
    1.650000   0.95547037  1.4565557375871593e-01
    1.650000   1.02024053  1.1637734900444208e-01
    1.650000   1.08501108  9.3866973772764192e-02
    1.650000   1.14978193  7.6630713471544015e-02
    1.650000   1.21455301  6.3512080311682428e-02
    1.650000   1.27932429  5.3642197039085383e-02
    1.650000   1.34409571  4.6385187409903030e-02
    1.650000   1.40886724  4.1289388367931945e-02
    1.650000   1.47363885  3.8048460790504030e-02
    1.650000   1.53841049  3.6473136365010747e-02
    1.650000   1.60318216  3.6473034274117203e-02
    1.650000   1.66795381  3.8047752733638772e-02
    1.650000   1.73272541  4.1286719355363939e-02
    1.650000   1.79749694  4.6377752509076456e-02
    1.650000   1.86226837  5.3624736381450759e-02
    1.650000   1.92703964  6.3475030610233157e-02
    1.650000   1.99181073  7.6556875854894874e-02
    1.650000   2.05658157  9.3725491243260781e-02
    1.650000   2.12135212  1.1611270151843052e-01
    1.650000   2.18612229  1.4516717364527901e-01
    1.650000   2.25089198  1.8265920887441095e-01
    1.650000   2.31566107  2.3060762306409638e-01
    1.650000   2.38042940  2.9108491173369350e-01
    1.650000   2.44519674  3.6594580575970043e-01
    1.650000   2.50996278  4.5695298365181952e-01
    1.650000   2.57472706  5.6827169268703936e-01
    1.650000   2.63948889  7.1774281975658272e-01
    1.650000   2.70424717  9.7455671921652665e-01
    1.650000   2.76900006  1.5627193643951482e+00
    1.650000   2.83374417  3.0863869865223972e+00
    1.650000   2.89847256  6.8368933452138503e+00
    1.650000   2.96316844  1.4644149607107735e+01
    1.650000   3.02777863  2.6912836991550932e+01
    1.650000   3.09200950  3.8958190703079175e+01
    1.700000   0.04958315  1.8759436169196547e+01
    1.700000   0.11381403  1.3687982840653770e+01
    1.700000   0.17842421  8.1763396698876480e+00
    1.700000   0.24312010  4.3418056682796271e+00
    1.700000   0.30784849  2.2877463656248471e+00
    1.700000   0.37259260  1.3323730625931935e+00
    1.700000   0.43734549  8.9457258477803103e-01
    1.700000   0.50210377  6.6643934822002782e-01
    1.700000   0.56686560  5.2034302743176120e-01
    1.700000   0.63162987  4.1131670887377086e-01
    1.700000   0.69639591  3.2486209616786427e-01
    1.700000   0.76116325  2.5576231431326218e-01
    1.700000   0.82593158  2.0106697327387757e-01
    1.700000   0.89070068  1.5828385735366943e-01
    1.700000   0.95547037  1.2512696825942032e-01
    1.700000   1.02024053  9.9587220861185433e-02
    1.700000   1.08501108  7.9993932411010008e-02
    1.700000   1.14978193  6.5018491692838729e-02
    1.700000   1.21455301  5.3639237041676023e-02
    1.700000   1.27932429  4.5091040363034268e-02
    1.700000   1.34409571  3.8814592846626021e-02
    1.700000   1.40886724  3.4412626581959684e-02
    1.700000   1.47363885  3.1615563229686505e-02
    1.700000   1.53841049  3.0256749824739922e-02
    1.700000   1.60318216  3.0256583184114758e-02
    1.700000   1.66795381  3.1614750581648129e-02
    1.700000   1.73272541  3.4410112578238457e-02
    1.700000   1.79749694  3.8808190763106938e-02
    1.700000   1.86226837  4.5076646455610492e-02
    1.700000   1.92703964  5.3609388155709606e-02
    1.700000   1.99181073  6.4959772198920226e-02
    1.700000   2.05658157  7.9882305447250376e-02
    1.700000   2.12135212  9.9379541762829662e-02
    1.700000   2.18612229  1.2474535944758859e-01
    1.700000   2.25089198  1.5758652664121101e-01
    1.700000   2.31566107  1.9979290063222832e-01
    1.700000   2.38042940  2.5342487144651349e-01
    1.700000   2.44519674  3.2054173351153764e-01
    1.700000   2.50996278  4.0325281078272562e-01
    1.700000   2.57472706  5.0512686203400803e-01
    1.700000   2.63948889  6.3742834278802318e-01
    1.700000   2.70424717  8.3885540401731928e-01
    1.700000   2.76900006  1.2253281338466644e+00
    1.700000   2.83374417  2.0846683962281225e+00
    1.700000   2.89847256  3.9696042446941107e+00
    1.700000   2.96316844  7.5391390837861199e+00
    1.700000   3.02777863  1.2714666266497234e+01
    1.700000   3.09200950  1.7498761843770669e+01
    1.750000   0.04958315  9.2381385672802949e+00
    1.750000   0.11381403  7.0759411616326018e+00
    1.750000   0.17842421  4.5978845862795730e+00
    1.750000   0.24312010  2.7390523641527857e+00
    1.750000   0.30784849  1.6438478239163075e+00
    1.750000   0.37259260  1.0695921055596789e+00
    1.750000   0.43734549  7.6536766303288983e-01
    1.750000   0.50210377  5.8329293409713856e-01
    1.750000   0.56686560  4.5659381959196399e-01
    1.750000   0.63162987  3.5952723002252979e-01
    1.750000   0.69639591  2.8257668279017800e-01
    1.750000   0.76116325  2.2149060620244243e-01
    1.750000   0.82593158  1.7345032997195306e-01
    1.750000   0.89070068  1.3605229761245297e-01
    1.750000   0.95547037  1.0716561047287358e-01
    1.750000   1.02024053  8.4968621404341679e-02
    1.750000   1.08501108  6.7972044221284722e-02
    1.750000   1.14978193  5.5002770794069823e-02
    1.750000   1.21455301  4.5163171039662345e-02
    1.750000   1.27932429  3.7782488563995215e-02
    1.750000   1.34409571  3.2370703345442689e-02
    1.750000   1.40886724  2.8579678000336083e-02
    1.750000   1.47363885  2.6173028572217961e-02
    1.750000   1.53841049  2.5004530854475054e-02
    1.750000   1.60318216  2.5004318128763612e-02
    1.750000   1.66795381  2.6172147750308003e-02
    1.750000   1.73272541  2.8577309816807787e-02
    1.750000   1.79749694  3.2365149084561971e-02
    1.750000   1.86226837  3.7770558879986121e-02
    1.750000   1.92703964  4.5139066265159782e-02
    1.750000   1.99181073  5.4956074224162065e-02
    1.750000   2.05658157  6.7884124444984373e-02
    1.750000   2.12135212  8.4806130037862915e-02
    1.750000   2.18612229  1.0686860061245275e-01
    1.750000   2.25089198  1.3551225156012506e-01
    1.750000   2.31566107  1.7246904071296851e-01
    1.750000   2.38042940  2.1970239292825955e-01
    1.750000   2.44519674  2.7930000495354557e-01
    1.750000   2.50996278  3.5348050894694688e-01
    1.750000   2.57472706  4.4535336068068831e-01
    1.750000   2.63948889  5.6227716526908023e-01
    1.750000   2.70424717  7.2601378341885647e-01
    1.750000   2.76900006  9.9637248338628603e-01
    1.750000   2.83374417  1.5103213243327511e+00
    1.750000   2.89847256  2.5053813906698910e+00
    1.750000   2.96316844  4.2172054481248891e+00
    1.750000   3.02777863  6.5204155295457484e+00
    1.750000   3.09200950  8.5406118851813613e+00
    1.800000   0.04958315  4.9847745255206846e+00
    1.800000   0.11381403  4.0031095884198624e+00
    1.800000   0.17842421  2.8212501614575154e+00
    1.800000   0.24312010  1.8670552791041317e+00
    1.800000   0.30784849  1.2470943910015215e+00
    1.800000   0.37259260  8.7955273613949370e-01
    1.800000   0.43734549  6.5673197696336982e-01
    1.800000   0.50210377  5.0788383876803112e-01
    1.800000   0.56686560  3.9811427888185402e-01
    1.800000   0.63162987  3.1252751111011529e-01
    1.800000   0.69639591  2.4468802337265733e-01
    1.800000   0.76116325  1.9109015769483076e-01
    1.800000   0.82593158  1.4913614868923100e-01
    1.800000   0.89070068  1.1659327556445120e-01
    1.800000   0.95547037  9.1522286778049966e-02
    1.800000   1.02024053  7.2295312170259723e-02
    1.800000   1.08501108  5.7597054387615566e-02
    1.800000   1.14978193  4.6398394592378059e-02
    1.800000   1.21455301  3.7914560237426634e-02
    1.800000   1.27932429  3.1559928130935458e-02
    1.800000   1.34409571  2.6906742515391446e-02
    1.800000   1.40886724  2.3650958667477878e-02
    1.800000   1.47363885  2.1585983672445977e-02
    1.800000   1.53841049  2.0583936217956983e-02
    1.800000   1.60318216  2.0583693397887119e-02
    1.800000   1.66795381  2.1585067496350890e-02
    1.800000   1.73272541  2.3648735097918306e-02
    1.800000   1.79749694  2.6901896314850047e-02
    1.800000   1.86226837  3.1549989540201905e-02
    1.800000   1.92703964  3.7895039901759367e-02
    1.800000   1.99181073  4.6361238411983814e-02
    1.800000   2.05658157  5.7527886066992252e-02
    1.800000   2.12135212  7.2168479811343611e-02
    1.800000   2.18612229  9.1291883270970514e-02
    1.800000   2.25089198  1.1617670265696979e-01
    1.800000   2.31566107  1.4838376270214895e-01
    1.800000   2.38042940  1.8972881133928288e-01
    1.800000   2.44519674  2.4221567199068059e-01
    1.800000   2.50996278  3.0801691258626790e-01
    1.800000   2.57472706  3.8985180633929234e-01
    1.800000   2.63948889  4.9272402556252443e-01
    1.800000   2.70424717  6.2901118987206162e-01
    1.800000   2.76900006  8.2947185431051174e-01
    1.800000   2.83374417  1.1589199900848552e+00
    1.800000   2.89847256  1.7187731826491794e+00
    1.800000   2.96316844  2.5894432859576706e+00
    1.800000   3.02777863  3.6770347957878395e+00
    1.800000   3.09200950  4.5851999183262482e+00
    1.850000   0.04958315  2.9643799912602824e+00
    1.850000   0.11381403  2.4873956232978673e+00
    1.850000   0.17842421  1.8847520458320628e+00
    1.850000   0.24312010  1.3607217389529860e+00
    1.850000   0.30784849  9.8475077512727749e-01
    1.850000   0.37259260  7.3400095993812975e-01
    1.850000   0.43734549  5.6353867654486478e-01
    1.850000   0.50210377  4.3997867466859503e-01
    1.850000   0.56686560  3.4515686821576508e-01
    1.850000   0.63162987  2.7032898679552642e-01
    1.850000   0.69639591  2.1100772922784017e-01
    1.850000   0.76116325  1.6428710041610020e-01
    1.850000   0.82593158  1.2783573933568224e-01
    1.850000   0.89070068  9.9634848924790034e-02
    1.850000   0.95547037  7.7951958670178817e-02
    1.850000   1.02024053  6.1349713375233414e-02
    1.850000   1.08501108  4.8675822139365048e-02
    1.850000   1.14978193  3.9032725069905655e-02
    1.850000   1.21455301  3.1737426427255716e-02
    1.850000   1.27932429  2.6280578460374876e-02
    1.850000   1.34409571  2.2290052264332318e-02
    1.850000   1.40886724  1.9501163240076419e-02
    1.850000   1.47363885  1.7733917467557959e-02
    1.850000   1.53841049  1.6876819830378413e-02
    1.850000   1.60318216  1.6876560194851672e-02
    1.850000   1.66795381  1.7732993739990096e-02
    1.850000   1.73272541  1.9499086152285985e-02
    1.850000   1.79749694  2.2285806662309202e-02
    1.850000   1.86226837  2.6272258276157829e-02
    1.850000   1.92703964  3.1721569236520183e-02
    1.850000   1.99181073  3.9003127791210436e-02
    1.850000   2.05658157  4.8621437768271172e-02
    1.850000   2.12135212  6.1250896692995903e-02
    1.850000   2.18612229  7.7773716187687816e-02
    1.850000   2.25089198  9.9314613539796995e-02
    1.850000   2.31566107  1.2726109413475664e-01
    1.850000   2.38042940  1.6325504899026527e-01
    1.850000   2.44519674  2.0915030227727591e-01
    1.850000   2.50996278  2.6697848664881002e-01
    1.850000   2.57472706  3.3910667096886304e-01
    1.850000   2.63948889  4.2907551249683684e-01
    1.850000   2.70424717  5.4403959899267085e-01
    1.850000   2.76900006  6.9970668278251624e-01
    1.850000   2.83374417  9.2622987740188534e-01
    1.850000   2.89847256  1.2656378734531855e+00
    1.850000   2.96316844  1.7411700107292181e+00
    1.850000   3.02777863  2.2913964904467758e+00
    1.850000   3.09200950  2.7288371107001637e+00
    1.900000   0.04958315  1.9346045478447540e+00
    1.900000   0.11381403  1.6847143132797524e+00
    1.900000   0.17842421  1.3534069153629831e+00
    1.900000   0.24312010  1.0432210113925728e+00
    1.900000   0.30784849  7.9845392646231694e-01
    1.900000   0.37259260  6.1738187610315387e-01
    1.900000   0.43734549  4.8273127382592340e-01
    1.900000   0.50210377  3.7929181365632092e-01
    1.900000   0.56686560  2.9771351892373105e-01
    1.900000   0.63162987  2.3277894710918248e-01
    1.900000   0.69639591  1.8127127175793659e-01
    1.900000   0.76116325  1.4078046664151644e-01
    1.900000   0.82593158  1.0925695592808227e-01
    1.900000   0.89070068  8.4912288481903506e-02
    1.900000   0.95547037  6.6221412162426357e-02
    1.900000   1.02024053  5.1927962226257840e-02
    1.900000   1.08501108  4.1029614625458115e-02
    1.900000   1.14978193  3.2747694743124875e-02
    1.900000   1.21455301  2.6490295891593584e-02
    1.900000   1.27932429  2.1816007204653605e-02
    1.900000   1.34409571  1.8402145687762085e-02
    1.900000   1.40886724  1.6018998418573866e-02
    1.900000   1.47363885  1.4510213279438102e-02
    1.900000   1.53841049  1.3778867922098264e-02
    1.900000   1.60318216  1.3778602094246818e-02
    1.900000   1.66795381  1.4509304358279589e-02
    1.900000   1.73272541  1.6017069880566056e-02
    1.900000   1.79749694  1.8398416300792718e-02
    1.900000   1.86226837  2.1809010618117727e-02
    1.900000   1.92703964  2.6477370827032751e-02
    1.900000   1.99181073  3.2724081081121029e-02
    1.900000   2.05658157  4.0986856125992094e-02
    1.900000   2.12135212  5.1851073981969587e-02
    1.900000   2.18612229  6.6083830390930243e-02
    1.900000   2.25089198  8.4666821236113438e-02
    1.900000   2.31566107  1.0881951636954855e-01
    1.900000   2.38042940  1.4000083739801397e-01
    1.900000   2.44519674  1.7988085414124158e-01
    1.900000   2.50996278  2.3029869769300773e-01
    1.900000   2.57472706  2.9329625353763400e-01
    1.900000   2.63948889  3.7146577409950049e-01
    1.900000   2.70424717  4.6902149272849275e-01
    1.900000   2.76900006  5.9385192859944502e-01
    1.900000   2.83374417  7.5940387184065850e-01
    1.900000   2.89847256  9.8164215762526641e-01
    1.900000   2.96316844  1.2631092582589201e+00
    1.900000   3.02777863  1.5644798966625422e+00
    1.900000   3.09200950  1.7923886188950580e+00
    1.950000   0.04958315  1.3650920110862743e+00
    1.950000   0.11381403  1.2230851987067193e+00
    1.950000   0.17842421  1.0257999975249585e+00
    1.950000   0.24312010  8.2777867900672419e-01
    1.950000   0.30784849  6.5778428741149986e-01
    1.950000   0.37259260  5.2103281408046176e-01
    1.950000   0.43734549  4.1238064791123485e-01
    1.950000   0.50210377  3.2546385705614594e-01
    1.950000   0.56686560  2.5559779387207093e-01
    1.950000   0.63162987  1.9962004711296977e-01
    1.950000   0.69639591  1.5517238667601255e-01
    1.950000   0.76116325  1.2026167660193961e-01
    1.950000   0.82593158  9.3115615245954783e-02
    1.950000   0.89070068  7.2175036335016471e-02
    1.950000   0.95547037  5.6113589856019247e-02
    1.950000   1.02024053  4.3842585936676448e-02
    1.950000   1.08501108  3.4495667013029384e-02
    1.950000   1.14978193  2.7400587428453239e-02
    1.950000   1.21455301  2.2046420413701612e-02
    1.950000   1.27932429  1.8051945858786930e-02
    1.950000   1.34409571  1.5138232067631157e-02
    1.950000   1.40886724  1.3106507410399516e-02
    1.950000   1.47363885  1.1821347208857599e-02
    1.950000   1.53841049  1.1198736614671693e-02
    1.950000   1.60318216  1.1198472786385416e-02
    1.950000   1.66795381  1.1820470184512898e-02
    1.950000   1.73272541  1.3104728178241813e-02
    1.950000   1.79749694  1.5134951090755447e-02
    1.950000   1.86226837  1.8046038465274843e-02
    1.950000   1.92703964  2.2035847698960085e-02
    1.950000   1.99181073  2.7381709021779839e-02
    1.950000   2.05658157  3.4462032878059663e-02
    1.950000   2.12135212  4.3782807951467100e-02
    1.950000   2.18612229  5.6007579030377605e-02
    1.950000   2.25089198  7.1987332500937987e-02
    1.950000   2.31566107  9.2783558300473509e-02
    1.950000   2.38042940  1.1967450734852712e-01
    1.950000   2.44519674  1.5413469192139306e-01
    1.950000   2.50996278  1.9778909043297158e-01
    1.950000   2.57472706  2.5237988816229689e-01
    1.950000   2.63948889  3.1985358065038078e-01
    1.950000   2.70424717  4.0273893621414103e-01
    1.950000   2.76900006  5.0484882223796779e-01
    1.950000   2.83374417  6.3158382146601411e-01
    1.950000   2.89847256  7.8752691171323674e-01
    1.950000   2.96316844  9.6823815091300980e-01
    1.950000   3.02777863  1.1480219726820160e+00
    1.950000   3.09200950  1.2774641949109264e+00
    2.000000   0.04958315  1.0207988548319742e+00
    2.000000   0.11381403  9.3324813436872422e-01
    2.000000   0.17842421  8.0634373005105597e-01
    2.000000   0.24312010  6.7101894228154502e-01
    2.000000   0.30784849  5.4659566388575631e-01
    2.000000   0.37259260  4.3995983214800799e-01
    2.000000   0.43734549  3.5114631903823645e-01
    2.000000   0.50210377  2.7806426250216776e-01
    2.000000   0.56686560  2.1850669709805634e-01
    2.000000   0.63162987  1.7053318178993251e-01
    2.000000   0.69639591  1.3238687408451189e-01
    2.000000   0.76116325  1.0242722354575830e-01
    2.000000   0.82593158  7.9142361652518436e-02
    2.000000   0.89070068  6.1190504814681988e-02
    2.000000   0.95547037  4.7429678107501407e-02
    2.000000   1.02024053  3.6923554934108024e-02
    2.000000   1.08501108  2.8927562767976835e-02
    2.000000   1.14978193  2.2863955435974567e-02
    2.000000   1.21455301  1.8293365130352998e-02
    2.000000   1.27932429  1.4887640724890827e-02
    2.000000   1.34409571  1.2406399132441591e-02
    2.000000   1.40886724  1.0678136505992754e-02
    2.000000   1.47363885  9.5858823929964518e-03
    2.000000   1.53841049  9.0570114183811373e-03
    2.000000   1.60318216  9.0567556576402839e-03
    2.000000   1.66795381  9.5850496020133385e-03
    2.000000   1.73272541  1.0676505386101836e-02
    2.000000   1.79749694  1.2403510802477953e-02
    2.000000   1.86226837  1.4882635052299090e-02
    2.000000   1.92703964  1.8284684825305649e-02
    2.000000   1.99181073  2.2848825444826193e-02
    2.000000   2.05658157  2.8901079710033636e-02
    2.000000   2.12135212  3.6877093634803015e-02
    2.000000   2.18612229  4.7348098304398435e-02
    2.000000   2.25089198  6.1047252196312150e-02
    2.000000   2.31566107  7.8890896518042916e-02
    2.000000   2.38042940  1.0198613077906549e-01
    2.000000   2.44519674  1.3161436701156873e-01
    2.000000   2.50996278  1.6918455503150936e-01
    2.000000   2.57472706  2.1616638082181980e-01
    2.000000   2.63948889  2.7404523200307651e-01
    2.000000   2.70424717  3.4436063918500542e-01
    2.000000   2.76900006  4.2879792134375627e-01
    2.000000   2.83374417  5.2892172820185834e-01
    2.000000   2.89847256  6.4448087882301164e-01
    2.000000   2.96316844  7.6920435037110013e-01
    2.000000   3.02777863  8.8566576392854490e-01
    2.000000   3.09200950  9.6585998572235976e-01
    2.050000   0.04958315  7.9376029518176860e-01
    2.050000   0.11381403  7.3564854054139639e-01
    2.050000   0.17842421  6.4836893044500399e-01
    2.050000   0.24312010  5.5066507080266891e-01
    2.050000   0.30784849  4.5601787935211358e-01
    2.050000   0.37259260  3.7109841162724899e-01
    2.050000   0.43734549  2.9798726081925736e-01
    2.050000   0.50210377  2.3660757312352271e-01
    2.050000   0.56686560  1.8606693571771349e-01
    2.050000   0.63162987  1.4516804490118287e-01
    2.050000   0.69639591  1.1258881135410465e-01
    2.050000   0.76116325  8.6986675538652705e-02
    2.050000   0.82593158  6.7086485328167439e-02
    2.050000   0.89070068  5.1745793519877452e-02
    2.050000   0.95547037  3.9989723649374385e-02
    2.050000   1.02024053  3.1018278069926616e-02
    2.050000   1.08501108  2.4194847073441331e-02
    2.050000   1.14978193  1.9024981345915994e-02
    2.050000   1.21455301  1.5132196941253517e-02
    2.050000   1.27932429  1.2234919780481929e-02
    2.050000   1.34409571  1.0126595331734670e-02
    2.050000   1.40886724  8.6596605455104819e-03
    2.050000   1.47363885  7.7333595705236166e-03
    2.050000   1.53841049  7.2850812082579479e-03
    2.050000   1.60318216  7.2848377933637581e-03
    2.050000   1.66795381  7.7325792653742224e-03
    2.050000   1.73272541  8.6581742892147782e-03
    2.050000   1.79749694  1.0124052784306841e-02
    2.050000   1.86226837  1.2230664930688747e-02
    2.050000   1.92703964  1.5125043841620632e-02
    2.050000   1.99181073  1.9012821075326165e-02
    2.050000   2.05658157  2.4173963806527862e-02
    2.050000   2.12135212  3.0982160083727703e-02
    2.050000   2.18612229  3.9926996477429047e-02
    2.050000   2.25089198  5.1636633223969115e-02
    2.050000   2.31566107  6.6896425873504153e-02
    2.050000   2.38042940  8.6656028561115178e-02
    2.050000   2.44519674  1.1201492436378778e-01
    2.050000   2.50996278  1.4417646879005122e-01
    2.050000   2.57472706  1.8436693748903257e-01
    2.050000   2.63948889  2.3372930185138968e-01
    2.050000   2.70424717  2.9320661047768476e-01
    2.050000   2.76900006  3.6337809062458026e-01
    2.050000   2.83374417  4.4403373876815311e-01
    2.050000   2.89847256  5.3302969778745890e-01
    2.050000   2.96316844  6.2414697927539153e-01
    2.050000   3.02777863  7.0508200521804476e-01
    2.050000   3.09200950  7.5879581506060423e-01
    2.100000   0.04958315  6.3247384080447622e-01
    2.100000   0.11381403  5.9150864681766913e-01
    2.100000   0.17842421  5.2825610959349445e-01
    2.100000   0.24312010  4.5480750003517889e-01
    2.100000   0.30784849  3.8090093391520208e-01
