# R_ang  theta_rad  Veff_hartree
    1.700000   0.43734549  8.6384730192062109e-01
    1.700000   0.50210377  6.5068571927867114e-01
    1.700000   0.56686560  5.1221178602686690e-01
    1.700000   0.63162987  4.0707764316307476e-01
    1.700000   0.69639591  3.2262829010160210e-01
    1.700000   0.76116325  2.5457368100135741e-01
    1.700000   0.82593158  2.0042976040977578e-01
    1.700000   0.89070068  1.5794085160358887e-01
    1.700000   0.95547037  1.2494237847053248e-01
    1.700000   1.02024053  9.9488445996063032e-02
    1.700000   1.08501108  7.9941724919776164e-02
    1.700000   1.14978193  6.4991450877628421e-02
    1.700000   1.21455301  5.3625631497338566e-02
    1.700000   1.27932429  4.5084433971333902e-02
    1.700000   1.34409571  3.8811475109974056e-02
    1.700000   1.40886724  3.4411116591743542e-02
    1.700000   1.47363885  3.1614700173621127e-02
    1.700000   1.53841049  3.0256113799761439e-02
    1.700000   1.60318216  3.0256113655802389e-02
    1.700000   1.66795381  3.1614699774645316e-02
    1.700000   1.73272541  3.4411116049152861e-02
    1.700000   1.79749694  3.8811474655488093e-02
    1.700000   1.86226837  4.5084434040376195e-02
    1.700000   1.92703964  5.3625632879278982e-02
    1.700000   1.99181073  6.4991454979732133e-02
    1.700000   2.05658157  7.9941734229780972e-02
    1.700000   2.12135212  9.9488464897535100e-02
    1.700000   2.18612229  1.2494241469270534e-01
    1.700000   2.25089198  1.5794091882486927e-01
    1.700000   2.31566107  2.0042988297892292e-01
    1.700000   2.38042940  2.5457390257426604e-01
    1.700000   2.44519674  3.2262868954381485e-01
    1.700000   2.50996278  4.0707836389537916e-01
    1.700000   2.57472706  5.1221308989231595e-01
    1.700000   2.63948889  6.5068808360106500e-01
    1.700000   2.70424717  8.6385158702033527e-01
    1.700000   2.76900006  1.2724929824307114e+00
    1.700000   2.83374417  2.1726527737397010e+00
    1.700000   2.89847256  4.1284790698571614e+00
    1.700000   2.96316844  7.8078414218396581e+00
    1.700000   3.02777863  1.3121524021133981e+01
    1.700000   3.09200950  1.8023131395402810e+01
    1.750000   0.04958315  8.8317150846620240e+00
    1.750000   0.11381403  6.7533098312539543e+00
    1.750000   0.17842421  4.3780771318884550e+00
    1.750000   0.24312010  2.6052270608694372e+00
    1.750000   0.30784849  1.5681565381705371e+00
    1.750000   0.37259260  1.0285807864224965e+00
    1.750000   0.43734549  7.4361670857655693e-01
    1.750000   0.50210377  5.7184258235568208e-01
    1.750000   0.56686560  4.5056072231482713e-01
    1.750000   0.63162987  3.5633151501218635e-01
    1.750000   0.69639591  2.8087190656975947e-01
    1.750000   0.76116325  2.2057482897691438e-01
    1.750000   0.82593158  1.7295569503088715e-01
    1.750000   0.89070068  1.3578436882961284e-01
    1.750000   0.95547037  1.0702058732804338e-01
    1.750000   1.02024053  8.4890533822486527e-02
    1.750000   1.08501108  6.7930441835822225e-02
    1.750000   1.14978193  5.4980971752396093e-02
    1.750000   1.21455301  4.5152000113358126e-02
    1.750000   1.27932429  3.7776900681089888e-02
    1.750000   1.34409571  3.2367942953060905e-02
    1.750000   1.40886724  2.8578267552872631e-02
    1.750000   1.47363885  2.6172212702856155e-02
    1.750000   1.53841049  2.5003978283630164e-02
    1.750000   1.60318216  2.5003978185996346e-02
    1.750000   1.66795381  2.6172212435000598e-02
    1.750000   1.73272541  2.8578267199636704e-02
    1.750000   1.79749694  3.2367942691020231e-02
    1.750000   1.86226837  3.7776900842123692e-02
    1.750000   1.92703964  4.5152001298903399e-02
    1.750000   1.99181073  5.4980975033431120e-02
    1.750000   2.05658157  6.7930449101651164e-02
    1.750000   2.12135212  8.4890548391627824e-02
    1.750000   2.18612229  1.0702061502562600e-01
    1.750000   2.25089198  1.3578441990193807e-01
    1.750000   2.31566107  1.7295578757127267e-01
    1.750000   2.38042940  2.2057499508726522e-01
    1.750000   2.44519674  2.8087220346235509e-01
    1.750000   2.50996278  3.5633204493414217e-01
    1.750000   2.57472706  4.5056166782393831e-01
    1.750000   2.63948889  5.7184426690904699e-01
    1.750000   2.70424717  7.4361969442062914e-01
    1.750000   2.76900006  1.0285860140272596e+00
    1.750000   2.83374417  1.5681654717558997e+00
    1.750000   2.89847256  2.6052416953859034e+00
    1.750000   2.96316844  4.3780995388202388e+00
    1.750000   3.02777863  6.7533409052321591e+00
    1.750000   3.09200950  8.8317528758351767e+00
    1.800000   0.04958315  4.7524854583455003e+00
    1.800000   0.11381403  3.8141160165512886e+00
    1.800000   0.17842421  2.6876070162243457e+00
    1.800000   0.24312010  1.7822040705197049e+00
    1.800000   0.30784849  1.1971110397137914e+00
    1.800000   0.37259260  8.5147482379498707e-01
    1.800000   0.43734549  6.4138072728369278e-01
    1.800000   0.50210377  4.9959974820280650e-01
    1.800000   0.56686560  3.9366223385817578e-01
    1.800000   0.63162987  3.1013216172831065e-01
    1.800000   0.69639591  2.4339442997925420e-01
    1.800000   0.76116325  1.9038848333017547e-01
    1.800000   0.82593158  1.4875416126218763e-01
    1.800000   0.89070068  1.1638496082510826e-01
    1.800000   0.95547037  9.1408802295445873e-02
    1.800000   1.02024053  7.2233770768795350e-02
    1.800000   1.08501108  5.7563966767254941e-02
    1.800000   1.14978193  4.6380827690452722e-02
    1.800000   1.21455301  3.7905374566447117e-02
    1.800000   1.27932429  3.1555187888194086e-02
    1.800000   1.34409571  2.6904294401755884e-02
    1.800000   1.40886724  2.3649646871050981e-02
    1.800000   1.47363885  2.1585216737462186e-02
    1.800000   1.53841049  2.0583453897660243e-02
    1.800000   1.60318216  2.0583453834600245e-02
    1.800000   1.66795381  2.1585216567299153e-02
    1.800000   1.73272541  2.3649646658227323e-02
    1.800000   1.79749694  2.6904294280438900e-02
    1.800000   1.86226837  3.1555188110564673e-02
    1.800000   1.92703964  3.7905375589245040e-02
    1.800000   1.99181073  4.6380830325897154e-02
    1.800000   2.05658157  5.7563972444934566e-02
    1.800000   2.12135212  7.2233781991379725e-02
    1.800000   2.18612229  9.1408823435696687e-02
    1.800000   2.25089198  1.1638499952716587e-01
    1.800000   2.31566107  1.4875423091529993e-01
    1.800000   2.38042940  1.9038860744221073e-01
    1.800000   2.44519674  2.4339464988699003e-01
    1.800000   2.50996278  3.1013255005475793e-01
    1.800000   2.57472706  3.9366291749246363e-01
    1.800000   2.63948889  4.9960094591691379e-01
    1.800000   2.70424717  6.4138280654561775e-01
    1.800000   2.76900006  8.5147837345617006e-01
    1.800000   2.83374417  1.1971169285897918e+00
    1.800000   2.89847256  1.7822134036715735e+00
    1.800000   2.96316844  2.6876208314162371e+00
    1.800000   3.02777863  3.8141346135595722e+00
    1.800000   3.09200950  4.7525076366026653e+00
    1.850000   0.04958315  2.8277281291655791e+00
    1.850000   0.11381403  2.3739981931526390e+00
    1.850000   0.17842421  1.8020858566547462e+00
    1.850000   0.24312010  1.3063530701171808e+00
    1.850000   0.30784849  9.5157714543914629e-01
    1.850000   0.37259260  7.1475757981789489e-01
    1.850000   0.43734549  5.5272165122332884e-01
    1.850000   0.50210377  4.3400485292354463e-01
    1.850000   0.56686560  3.4188532095331581e-01
    1.850000   0.63162987  2.6854189134240897e-01
    1.850000   0.69639591  2.1003082593389363e-01
    1.850000   0.76116325  1.6375198351658438e-01
    1.850000   0.82593158  1.2754204154686410e-01
    1.850000   0.89070068  9.9473524978647990e-02
    1.850000   0.95547037  7.7863450046435370e-02
    1.850000   1.02024053  6.1301331911185294e-02
    1.850000   1.08501108  4.8649540607854827e-02
    1.850000   1.14978193  3.9018565519352948e-02
    1.850000   1.21455301  3.1729859078649593e-02
    1.850000   1.27932429  2.6276546280585081e-02
    1.850000   1.34409571  2.2287879500511028e-02
    1.850000   1.40886724  1.9499949271212184e-02
    1.850000   1.47363885  1.7733200918166693e-02
    1.850000   1.53841049  1.6876397068217822e-02
    1.850000   1.60318216  1.6876397030603871e-02
    1.850000   1.66795381  1.7733200819729455e-02
    1.850000   1.73272541  1.9499949160775305e-02
    1.850000   1.79749694  2.2287879479741486e-02
    1.850000   1.86226837  2.6276546540542730e-02
    1.850000   1.92703964  3.1729859965110747e-02
    1.850000   1.99181073  3.9018567646282518e-02
    1.850000   2.05658157  4.8649545053312142e-02
    1.850000   2.12135212  6.1301340555960523e-02
    1.850000   2.18612229  7.7863466161314038e-02
    1.850000   2.25089198  9.9473554245886331e-02
    1.850000   2.31566107  1.2754209383910722e-01
    1.850000   2.38042940  1.6375207598846320e-01
    1.850000   2.44519674  2.1003098835519543e-01
    1.850000   2.50996278  2.6854217515157058e-01
    1.850000   2.57472706  3.4188581417031266e-01
    1.850000   2.63948889  4.3400570341089195e-01
    1.850000   2.70424717  5.5272309946244136e-01
    1.850000   2.76900006  7.1475999611701391e-01
    1.850000   2.83374417  9.5158104985025993e-01
    1.850000   2.89847256  1.3063590835885941e+00
    1.850000   2.96316844  1.8020945082091926e+00
    1.850000   3.02777863  2.3740095581166978e+00
    1.850000   3.09200950  2.8277414706536712e+00
    1.900000   0.04958315  1.8522444328543610e+00
    1.900000   0.11381403  1.6152605285159733e+00
    1.900000   0.17842421  1.3014801308463551e+00
    1.900000   0.24312010  1.0080327921276107e+00
    1.900000   0.30784849  7.7631690680593113e-01
    1.900000   0.37259260  6.0416811130453874e-01
    1.900000   0.43734549  4.7511358968335871e-01
    1.900000   0.50210377  3.7499346795709859e-01
    1.900000   0.56686560  2.9531714596356562e-01
    1.900000   0.63162987  2.3145064387193395e-01
    1.900000   0.69639591  1.8053645477232089e-01
    1.900000   0.76116325  1.4037398374846896e-01
    1.900000   0.82593158  1.0903198620652563e-01
    1.900000   0.89070068  8.4787773430877567e-02
    1.900000   0.95547037  6.6152571806941535e-02
    1.900000   1.02024053  5.1889997807486231e-02
    1.900000   1.08501108  4.1008753650202304e-02
    1.900000   1.14978193  3.2736272913287942e-02
    1.900000   1.21455301  2.6484048224619208e-02
    1.900000   1.27932429  2.1812568755618753e-02
    1.900000   1.34409571  1.8400217309768378e-02
    1.900000   1.40886724  1.6017880878320359e-02
    1.900000   1.47363885  1.4509547936204015e-02
    1.900000   1.53841049  1.3778496037332503e-02
    1.900000   1.60318216  1.3778496018135073e-02
    1.900000   1.66795381  1.4509547889498335e-02
    1.900000   1.73272541  1.6017880841007453e-02
    1.900000   1.79749694  1.8400217358688718e-02
    1.900000   1.86226837  2.1812569035120948e-02
    1.900000   1.92703964  2.6484048995698197e-02
    1.900000   1.99181073  3.2736274638609918e-02
    1.900000   2.05658157  4.1008757140143390e-02
    1.900000   2.12135212  5.1890004470901849e-02
    1.900000   2.18612229  6.6152584082376995e-02
    1.900000   2.25089198  8.4787795528607046e-02
    1.900000   2.31566107  1.0903202538345519e-01
    1.900000   2.38042940  1.4037405248637483e-01
    1.900000   2.44519674  1.8053657445525678e-01
    1.900000   2.50996278  2.3145085085955297e-01
    1.900000   2.57472706  2.9531750124312134e-01
    1.900000   2.63948889  3.7499407148512681e-01
    1.900000   2.70424717  4.7511459918563553e-01
    1.900000   2.76900006  6.0416976084620466e-01
    1.900000   2.83374417  7.7631951050582260e-01
    1.900000   2.89847256  1.0080367037252220e+00
    1.900000   2.96316844  1.3014856239772581e+00
    1.900000   3.02777863  1.6152675992550793e+00
    1.900000   3.09200950  1.8522526268176007e+00
    1.950000   0.04958315  1.3144226433361712e+00
    1.950000   0.11381403  1.1797824762167204e+00
    1.950000   0.17842421  9.9273085365999980e-01
    1.950000   0.24312010  8.0478880410035747e-01
    1.950000   0.30784849  6.4292989274634926e-01
    1.950000   0.37259260  5.1193705936534373e-01
    1.950000   0.43734549  4.0701507602803383e-01
    1.950000   0.50210377  3.2237537171208086e-01
    1.950000   0.56686560  2.5384670135416776e-01
    1.950000   0.63162987  1.9863571862573343e-01
    1.950000   0.69639591  1.5462148279560187e-01
    1.950000   0.76116325  1.1995393486326540e-01
    1.950000   0.82593158  9.2943836134771488e-02
    1.950000   0.89070068  7.2079200028434293e-02
    1.950000   0.95547037  5.6060164242945638e-02
    1.950000   1.02024053  4.3812834551656313e-02
    1.950000   1.08501108  3.4479110651065535e-02
    1.950000   1.14978193  2.7391362388852498e-02
    1.950000   1.21455301  2.2041249914996872e-02
    1.950000   1.27932429  1.8049007152272499e-02
    1.950000   1.34409571  1.5136521548154832e-02
    1.950000   1.40886724  1.3105484040470584e-02
    1.950000   1.47363885  1.1820733127436103e-02
    1.950000   1.53841049  1.1198408517106321e-02
    1.950000   1.60318216  1.1198408510959877e-02
    1.950000   1.66795381  1.1820733117206383e-02
    1.950000   1.73272541  1.3105484053985266e-02
    1.950000   1.79749694  1.5136521643348168e-02
    1.950000   1.86226837  1.8049007437911695e-02
    1.950000   1.92703964  2.2041250587524739e-02
    1.950000   1.99181073  2.7391363795890380e-02
    1.950000   2.05658157  3.4479113399932107e-02
    1.950000   2.12135212  4.3812839694485316e-02
    1.950000   2.18612229  5.6060173592340445e-02
    1.950000   2.25089198  7.2079216694912240e-02
    1.950000   2.31566107  9.2943865437882911e-02
    1.950000   2.38042940  1.1995398586228832e-01
    1.950000   2.44519674  1.5462157081935440e-01
    1.950000   2.50996278  1.9863586933857838e-01
    1.950000   2.57472706  2.5384695699215520e-01
    1.950000   2.63948889  3.2237579990608689e-01
    1.950000   2.70424717  4.0701578051977794e-01
    1.950000   2.76900006  5.1193818892412191e-01
    1.950000   2.83374417  6.4293163883173821e-01
    1.950000   2.89847256  8.0479137086027430e-01
    1.950000   2.96316844  9.9273438428471805e-01
    1.950000   3.02777863  1.1797869437099466e+00
    1.950000   3.09200950  1.3144277652766510e+00
    2.000000   0.04958315  9.8907169861023891e-01
    2.000000   0.11381403  9.0582859309139607e-01
    2.000000   0.17842421  7.8502373558573724e-01
    2.000000   0.24312010  6.5586667878520155e-01
    2.000000   0.30784849  5.3657321578665762e-01
    2.000000   0.37259260  4.3368129041011205e-01
    2.000000   0.43734549  3.4736434989429638e-01
