# R_ang  theta_rad  Veff_hartree
    1.550000   0.76116325  3.7873865734283479e-01
    1.550000   0.82593158  3.0127806225182691e-01
    1.550000   0.89070068  2.4031100703909247e-01
    1.550000   0.95547037  1.9262380771040971e-01
    1.550000   1.02024053  1.5554821804484728e-01
    1.550000   1.08501108  1.2685375469467886e-01
    1.550000   1.14978193  1.0474036732585584e-01
    1.550000   1.21455301  8.7806938774009025e-02
    1.550000   1.27932429  7.4995652086681824e-02
    1.550000   1.34409571  6.5529581027283165e-02
    1.550000   1.40886724  5.8855575570377405e-02
    1.550000   1.47363885  5.4597956009441166e-02
    1.550000   1.53841049  5.2524512632626121e-02
    1.550000   1.60318216  5.2524510875947214e-02
    1.550000   1.66795381  5.4597951065239354e-02
    1.550000   1.73272541  5.8855568539515235e-02
    1.550000   1.79749694  6.5529574192822529e-02
    1.550000   1.86226837  7.4995649729020952e-02
    1.550000   1.92703964  8.7806948649063951e-02
    1.550000   1.99181073  1.0474040328570508e-01
    1.550000   2.05658157  1.2685384133826649e-01
    1.550000   2.12135212  1.5554839905336723e-01
    1.550000   2.18612229  1.9262416099778110e-01
    1.550000   2.25089198  2.4031167274703416e-01
    1.550000   2.31566107  3.0127929543308785e-01
    1.550000   2.38042940  3.7874092907646056e-01
    1.550000   2.44519674  4.7731814289897706e-01
    1.550000   2.50996278  6.0723180981676395e-01
    1.550000   2.57472706  8.0085042394439454e-01
    1.550000   2.63948889  1.1711654262153675e+00
    1.550000   2.70424717  2.1034009431829510e+00
    1.550000   2.76900006  4.8378314503878341e+00
    1.550000   2.83374417  1.3055098154234209e+01
    1.550000   2.89847256  3.6295254619755745e+01
    1.550000   2.96316844  9.3373883510432577e+01
    1.550000   3.02777863  2.0108453387389855e+02
    1.550000   3.09200950  3.2520817964296629e+02
    1.600000   0.04958315  1.3269691514215441e+02
    1.600000   0.11381403  8.8107626612865474e+01
    1.600000   0.17842421  4.5327979053030582e+01
    1.600000   0.24312010  1.9773469295205661e+01
    1.600000   0.30784849  8.0596438234216130e+00
    1.600000   0.37259260  3.4251664469182330e+00
    1.600000   0.43734549  1.6959096601531887e+00
    1.600000   0.50210377  1.0251090806952596e+00
    1.600000   0.56686560  7.2033349689997761e-01
    1.600000   0.63162987  5.4581768753412552e-01
    1.600000   0.69639591  4.2553521939854771e-01
    1.600000   0.76116325  3.3482209608344304e-01
    1.600000   0.82593158  2.6445187403159237e-01
    1.600000   0.89070068  2.0967391002841354e-01
    1.600000   0.95547037  1.6717236702750971e-01
    1.600000   1.02024053  1.3431880020384734e-01
    1.600000   1.08501108  1.0900031723342771e-01
    1.600000   1.14978193  8.9553735632975903e-02
    1.600000   1.21455301  7.4703458711497431e-02
    1.600000   1.27932429  6.3494557993676773e-02
    1.600000   1.34409571  5.5228932307174794e-02
    1.600000   1.40886724  4.9410730824952037e-02
    1.600000   1.47363885  4.5703543839018396e-02
    1.600000   1.53841049  4.3899508737267896e-02
    1.600000   1.60318216  4.3899507448566542e-02
    1.600000   1.66795381  4.5703540222872513e-02
    1.600000   1.73272541  4.9410725726620044e-02
    1.600000   1.79749694  5.5228927481872928e-02
    1.600000   1.86226837  6.3494556735774532e-02
    1.600000   1.92703964  7.4703466993410669e-02
    1.600000   1.99181073  8.9553764118773790e-02
    1.600000   2.05658157  1.0900038483872690e-01
    1.600000   2.12135212  1.3431894044351908e-01
    1.600000   2.18612229  1.6717263947504901e-01
    1.600000   2.25089198  2.0967442130228986e-01
    1.600000   2.31566107  2.6445281683181232e-01
    1.600000   2.38042940  3.3482382298890728e-01
    1.600000   2.44519674  4.2553838465089822e-01
    1.600000   2.50996278  5.4582352356974551e-01
    1.600000   2.57472706  7.2034436025544468e-01
    1.600000   2.63948889  1.0251295359834376e+00
    1.600000   2.70424717  1.6959486178472845e+00
    1.600000   2.76900006  3.4252412436963335e+00
    1.600000   2.83374417  8.0597873359066661e+00
    1.600000   2.89847256  1.9773739577548362e+01
    1.600000   2.96316844  4.5328462496091404e+01
    1.600000   3.02777863  8.8108405108842064e+01
    1.600000   3.09200950  1.3269796736943184e+02
    1.650000   0.04958315  5.8541820301583385e+01
    1.650000   0.11381403  4.1154547706117746e+01
    1.650000   0.17842421  2.3110792289092064e+01
    1.650000   0.24312010  1.1214204501057843e+01
    1.650000   0.30784849  5.1605050242694190e+00
    1.650000   0.37259260  2.4958643432688734e+00
    1.650000   0.43734549  1.3809949866103568e+00
    1.650000   0.50210377  8.9027842758952136e-01
    1.650000   0.56686560  6.3933847045487935e-01
    1.650000   0.63162987  4.8484392807444554e-01
    1.650000   0.69639591  3.7591088435579134e-01
    1.650000   0.76116325  2.9390860731968232e-01
    1.650000   0.82593158  2.3080681340542678e-01
    1.650000   0.89070068  1.8206201440068079e-01
    1.650000   0.95547037  1.4446609554249645e-01
    1.650000   1.02024053  1.1553413893611131e-01
    1.650000   1.08501108  9.3314791823617266e-02
    1.650000   1.14978193  7.6296776535042951e-02
    1.650000   1.21455301  6.3332580897978594e-02
    1.650000   1.27932429  5.3568130977539700e-02
    1.650000   1.34409571  4.6380987889476574e-02
    1.650000   1.40886724  4.1329683612512748e-02
    1.650000   1.47363885  3.8114857082712575e-02
    1.650000   1.53841049  3.6551546496953559e-02
    1.650000   1.60318216  3.6551545569393815e-02
    1.650000   1.66795381  3.8114854491220637e-02
    1.650000   1.73272541  4.1329680004084456e-02
    1.650000   1.79749694  4.6380984609011668e-02
    1.650000   1.86226837  5.3568130551288777e-02
    1.650000   1.92703964  6.3332587906720889e-02
    1.650000   1.99181073  7.6296799153150435e-02
    1.650000   2.05658157  9.3314844528501098e-02
    1.650000   2.12135212  1.1553424731238887e-01
    1.650000   2.18612229  1.4446630489111603e-01
    1.650000   2.25089198  1.8206240535526022e-01
    1.650000   2.31566107  2.3080753062324427e-01
    1.650000   2.38042940  2.9390991286362439e-01
    1.650000   2.44519674  3.7591325816610943e-01
    1.650000   2.50996278  4.8484825876385529e-01
    1.650000   2.57472706  6.3934641901952638e-01
    1.650000   2.63948889  8.9029311682759482e-01
    1.650000   2.70424717  1.3810222774273164e+00
    1.650000   2.76900006  2.4959150609940308e+00
    1.650000   2.83374417  5.1605983281458876e+00
    1.650000   2.89847256  1.1214371246999344e+01
    1.650000   2.96316844  2.3111072948179061e+01
    1.650000   3.02777863  4.1154972986266095e+01
    1.650000   3.09200950  5.8542370147094857e+01
    1.700000   0.04958315  2.7782369785193733e+01
    1.700000   0.11381403  2.0503210374817339e+01
    1.700000   0.17842421  1.2451961189891597e+01
    1.700000   0.24312010  6.6781156752515409e+00
    1.700000   0.30784849  3.4484854522105568e+00
    1.700000   0.37259260  1.8730987178532472e+00
    1.700000   0.43734549  1.1348859965726166e+00
    1.700000   0.50210377  7.6878599034262696e-01
    1.700000   0.56686560  5.6170298373229033e-01
    1.700000   0.63162987  4.2665034113657835e-01
    1.700000   0.69639591  3.2957417375292675e-01
    1.700000   0.76116325  2.5644921151738070e-01
    1.700000   0.82593158  2.0044941665858401e-01
    1.700000   0.89070068  1.5741633641124694e-01
    1.700000   0.95547037  1.2436983166435131e-01
    1.700000   1.02024053  9.9026489613953370e-02
    1.700000   1.08501108  7.9617844043375796e-02
    1.700000   1.14978193  6.4788453014172451e-02
    1.700000   1.21455301  5.3515944870265515e-02
    1.700000   1.27932429  4.5042279571121682e-02
    1.700000   1.34409571  3.8816066674212231e-02
    1.700000   1.40886724  3.4446523718517072e-02
    1.700000   1.47363885  3.1668687157552951e-02
    1.700000   1.53841049  3.0318818998931522e-02
    1.700000   1.60318216  3.0318818347301768e-02
    1.700000   1.66795381  3.1668685348488809e-02
    1.700000   1.73272541  3.4446521245807042e-02
    1.700000   1.79749694  3.8816064565113766e-02
    1.700000   1.86226837  4.5042279756244627e-02
    1.700000   1.92703964  5.3515950850038740e-02
    1.700000   1.99181073  6.4788471029607692e-02
    1.700000   2.05658157  7.9617885127760593e-02
    1.700000   2.12135212  9.9026573208964103e-02
    1.700000   2.18612229  1.2436999204983622e-01
    1.700000   2.25089198  1.5741663425188279e-01
    1.700000   2.31566107  2.0044995994655659e-01
    1.700000   2.38042940  2.5645019390094953e-01
    1.700000   2.44519674  3.2957594516607702e-01
    1.700000   2.50996278  4.2665353831434771e-01
    1.700000   2.57472706  5.6170877032204192e-01
    1.700000   2.63948889  7.6879649109397030e-01
    1.700000   2.70424717  1.1349050510559013e+00
    1.700000   2.76900006  1.8731330780078279e+00
    1.700000   2.83374417  3.4485463297206591e+00
    1.700000   2.89847256  6.6782196824794351e+00
    1.700000   2.96316844  1.2452127753950473e+01
    1.700000   3.02777863  2.0503451097692018e+01
    1.700000   3.09200950  2.7782670869731742e+01
    1.750000   0.04958315  1.4170352608152159e+01
    1.750000   0.11381403  1.0920876035057887e+01
    1.750000   0.17842421  7.1276491320253363e+00
    1.750000   0.24312010  4.1978673717096919e+00
    1.750000   0.30784849  2.4083005996966760e+00
    1.750000   0.37259260  1.4438759692377094e+00
    1.750000   0.43734549  9.3958775006903772e-01
    1.750000   0.50210377  6.6092266843602243e-01
    1.750000   0.56686560  4.8955691712680149e-01
    1.750000   0.63162987  3.7258442178164392e-01
    1.750000   0.69639591  2.8712120839164323e-01
    1.750000   0.76116325  2.2260629236234003e-01
    1.750000   0.82593158  1.7332825075531108e-01
    1.750000   0.89070068  1.3559042863357176e-01
    1.750000   0.95547037  1.0670056418836578e-01
    1.750000   1.02024053  8.4603495911764914e-02
    1.750000   1.08501108  6.7719724174861051e-02
    1.750000   1.14978193  5.4846299118626422e-02
    1.750000   1.21455301  4.5079613333325295e-02
    1.750000   1.27932429  3.7751217481757297e-02
    1.750000   1.34409571  3.2375377142436622e-02
    1.750000   1.40886724  2.8607913633557226e-02
    1.750000   1.47363885  2.6215413496608147e-02
    1.750000   1.53841049  2.5053585582100441e-02
    1.750000   1.60318216  2.5053585139041847e-02
    1.750000   1.66795381  2.6215412278362962e-02
    1.750000   1.73272541  2.8607912015937337e-02
    1.750000   1.79749694  3.2375375907737820e-02
    1.750000   1.86226837  3.7751218100637265e-02
    1.750000   1.92703964  4.5079618471404612e-02
    1.750000   1.99181073  5.4846313523238793e-02
    1.750000   2.05658157  6.7719756221582439e-02
    1.750000   2.12135212  8.4603560313121703e-02
    1.750000   2.18612229  1.0670068677132610e-01
    1.750000   2.25089198  1.3559065483056162e-01
    1.750000   2.31566107  1.7332866080266332e-01
    1.750000   2.38042940  2.2260702865195914e-01
    1.750000   2.44519674  2.8712252480223477e-01
    1.750000   2.50996278  3.7258677235752924e-01
    1.750000   2.57472706  4.8956111348161518e-01
    1.750000   2.63948889  6.6093015118590437e-01
    1.750000   2.70424717  9.3960103018192775e-01
    1.750000   2.76900006  1.4438992636796528e+00
    1.750000   2.83374417  2.4083405118067147e+00
    1.750000   2.89847256  4.1979329724100811e+00
    1.750000   2.96316844  7.1277499595391687e+00
    1.750000   3.02777863  1.0921016379979291e+01
    1.750000   3.09200950  1.4170523730791023e+01
    1.800000   0.04958315  7.7750677522060441e+00
    1.800000   0.11381403  6.2336887574125228e+00
    1.800000   0.17842421  4.3469189629703733e+00
    1.800000   0.24312010  2.7875380560432279e+00
    1.800000   0.30784849  1.7521933110698857e+00
    1.800000   0.37259260  1.1379965884582652e+00
    1.800000   0.43734549  7.8213887374944957e-01
    1.800000   0.50210377  5.6607539287255115e-01
    1.800000   0.56686560  4.2391269868709475e-01
    1.800000   0.63162987  3.2331054653539798e-01
    1.800000   0.69639591  2.4878065026020887e-01
    1.800000   0.76116325  1.9235019632783038e-01
    1.800000   0.82593158  1.4929216194543785e-01
    1.800000   0.89070068  1.1638705704968824e-01
    1.800000   0.95547037  9.1251252737189079e-02
    1.800000   1.02024053  7.2063993459773365e-02
    1.800000   1.08501108  5.7430885723456011e-02
    1.800000   1.14978193  4.6293579725841409e-02
    1.800000   1.21455301  3.7858866424246074e-02
    1.800000   1.27932429  3.1540614154985935e-02
    1.800000   1.34409571  2.6913025306658362e-02
    1.800000   1.40886724  2.3674323525648192e-02
    1.800000   1.47363885  2.1619758020039886e-02
    1.800000   1.53841049  2.0622695563186296e-02
    1.800000   1.60318216  2.0622695275908230e-02
    1.800000   1.66795381  2.1619757242378055e-02
    1.800000   1.73272541  2.3674322542869820e-02
    1.800000   1.79749694  2.6913024712822083e-02
    1.800000   1.86226837  3.1540615066958891e-02
    1.800000   1.92703964  3.7858870865319333e-02
    1.800000   1.99181073  4.6293591294705339e-02
    1.800000   2.05658157  5.7430910755151866e-02
    1.800000   2.12135212  7.2064043045986112e-02
    1.800000   2.18612229  9.1251346260142113e-02
    1.800000   2.25089198  1.1638722839696773e-01
    1.800000   2.31566107  1.4929247048618366e-01
    1.800000   2.38042940  1.9235074633313959e-01
    1.800000   2.44519674  2.4878162518124358e-01
    1.800000   2.50996278  3.2331226894209109e-01
    1.800000   2.57472706  4.2391573291045681e-01
    1.800000   2.63948889  5.6608071376020730e-01
    1.800000   2.70424717  7.8214812333792927e-01
    1.800000   2.76900006  1.1380124085878187e+00
    1.800000   2.83374417  1.7522196215217385e+00
    1.800000   2.89847256  2.7875798818665785e+00
    1.800000   2.96316844  4.3469810826361055e+00
    1.800000   3.02777863  6.2337726391549477e+00
    1.800000   3.09200950  7.7751679989088878e+00
    1.850000   0.04958315  4.5892297232794759e+00
    1.850000   0.11381403  3.8131116440433361e+00
    1.850000   0.17842421  2.8211038788334104e+00
    1.850000   0.24312010  1.9477268904818754e+00
    1.850000   0.30784849  1.3200222485279300e+00
    1.850000   0.37259260  9.1239777795181976e-01
    1.850000   0.43734549  6.5340882984620063e-01
    1.850000   0.50210377  4.8323557348085716e-01
    1.850000   0.56686560  3.6508201940480312e-01
    1.850000   0.63162987  2.7904285350848712e-01
    1.850000   0.69639591  2.1453925428301060e-01
    1.850000   0.76116325  1.6552955208623937e-01
    1.850000   0.82593158  1.2813175350937533e-01
    1.850000   0.89070068  9.9583801057934074e-02
    1.850000   0.95547037  7.7807165360273670e-02
    1.850000   1.02024053  6.1208655885542564e-02
    1.850000   1.08501108  4.8568977197382589e-02
    1.850000   1.14978193  3.8963850119953090e-02
    1.850000   1.21455301  3.1701097413544592e-02
    1.850000   1.27932429  2.6269333488024956e-02
    1.850000   1.34409571  2.2296949084197746e-02
    1.850000   1.40886724  1.9520421871132940e-02
    1.850000   1.47363885  1.7760838148265869e-02
    1.850000   1.53841049  1.6907479280549333e-02
    1.850000   1.60318216  1.6907479108026025e-02
    1.850000   1.66795381  1.7760837694413074e-02
    1.850000   1.73272541  1.9520421351944737e-02
    1.850000   1.79749694  2.2296948949573198e-02
    1.850000   1.86226837  2.6269334583690983e-02
    1.850000   1.92703964  3.1701101270502734e-02
    1.850000   1.99181073  3.8963859457322683e-02
    1.850000   2.05658157  4.8568996790650361e-02
    1.850000   2.12135212  6.1208694067629119e-02
    1.850000   2.18612229  7.7807236625297996e-02
    1.850000   2.25089198  9.9583930591825395e-02
    1.850000   2.31566107  1.2813198508458948e-01
    1.850000   2.38042940  1.6552996179451082e-01
    1.850000   2.44519674  2.1453997425744295e-01
    1.850000   2.50996278  2.7904411227689807e-01
    1.850000   2.57472706  3.6508420856562884e-01
    1.850000   2.63948889  4.8323935219852326e-01
    1.850000   2.70424717  6.5341527323774473e-01
    1.850000   2.76900006  9.1240854811706451e-01
    1.850000   2.83374417  1.3200396923873685e+00
    1.850000   2.89847256  1.9477538316170655e+00
    1.850000   2.96316844  2.8211427535153777e+00
    1.850000   3.02777863  3.8131628471801298e+00
    1.850000   3.09200950  4.5892899377863978e+00
    1.900000   0.04958315  2.9044327468336020e+00
    1.900000   0.11381403  2.4894596097167607e+00
    1.900000   0.17842421  1.9373148277104413e+00
    1.900000   0.24312010  1.4214844359746335e+00
    1.900000   0.30784849  1.0222003834730553e+00
    1.900000   0.37259260  7.4066366003964867e-01
    1.900000   0.43734549  5.4697549128950340e-01
    1.900000   0.50210377  4.1125931725356146e-01
    1.900000   0.56686560  3.1295292388793122e-01
    1.900000   0.63162987  2.3970994062029186e-01
    1.900000   0.69639591  1.8423174146629687e-01
    1.900000   0.76116325  1.4192100803029617e-01
    1.900000   0.82593158  1.0960808636315321e-01
    1.900000   0.89070068  8.4950335868375471e-02
    1.900000   0.95547037  6.6156623056536856e-02
    1.900000   1.02024053  5.1846783780235953e-02
    1.900000   1.08501108  4.0963116783877623e-02
    1.900000   1.14978193  3.2703566322198487e-02
    1.900000   1.21455301  2.6467287743033537e-02
    1.900000   1.27932429  2.1810121088934129e-02
    1.900000   1.34409571  1.8409059126040340e-02
    1.900000   1.40886724  1.6034847832550533e-02
    1.900000   1.47363885  1.4531710963617191e-02
    1.900000   1.53841049  1.3803182965930118e-02
    1.900000   1.60318216  1.3803182876550248e-02
    1.900000   1.66795381  1.4531710743602648e-02
    1.900000   1.73272541  1.6034847645057852e-02
    1.900000   1.79749694  1.8409059310919823e-02
    1.900000   1.86226837  2.1810122284825598e-02
    1.900000   1.92703964  2.6467291105022502e-02
    1.900000   1.99181073  3.2703573898498831e-02
    1.900000   2.05658157  4.0963132162951672e-02
    1.900000   2.12135212  5.1846813202246836e-02
    1.900000   2.18612229  6.6156677325188346e-02
    1.900000   2.25089198  8.4950433642408368e-02
    1.900000   2.31566107  1.0960825981549842e-01
    1.900000   2.38042940  1.4192131252708770e-01
    1.900000   2.44519674  1.8423227193262762e-01
    1.900000   2.50996278  2.3971085862956865e-01
    1.900000   2.57472706  3.1295450085783233e-01
    1.900000   2.63948889  4.1126199895974747e-01
    1.900000   2.70424717  5.4697998316408591e-01
    1.900000   2.76900006  7.4067101303047433e-01
    1.900000   2.83374417  1.0222120153953980e+00
    1.900000   2.89847256  1.4215019552334289e+00
    1.900000   2.96316844  1.9373394948923963e+00
    1.900000   3.02777863  2.4894914344461747e+00
    1.900000   3.09200950  2.9044696825959750e+00
    1.950000   0.04958315  1.9564289122044871e+00
    1.950000   0.11381403  1.7207528077626519e+00
    1.950000   0.17842421  1.3952492135183647e+00
    1.950000   0.24312010  1.0739884383530622e+00
    1.950000   0.30784849  8.0797397908556656e-01
    1.950000   0.37259260  6.0640918821520151e-01
    1.950000   0.43734549  4.5825847561171518e-01
    1.950000   0.50210377  3.4899464112245110e-01
    1.950000   0.56686560  2.6716961024563152e-01
    1.950000   0.63162987  2.0506808160413700e-01
    1.950000   0.69639591  1.5760343231645316e-01
    1.950000   0.76116325  1.2126353177679136e-01
    1.950000   0.82593158  9.3471986623866826e-02
    1.950000   0.89070068  7.2259676937090705e-02
    1.950000   0.95547037  5.6097705601811411e-02
    1.950000   1.02024053  4.3800312174722834e-02
    1.950000   1.08501108  3.4456208867099943e-02
    1.950000   1.14978193  2.7373293966687341e-02
    1.950000   1.21455301  2.2032466362093626e-02
    1.950000   1.27932429  1.8049547050851229e-02
    1.950000   1.34409571  1.5144825582677057e-02
    1.950000   1.40886724  1.3119559413328688e-02
    1.950000   1.47363885  1.1838574319417402e-02
    1.950000   1.53841049  1.1218099676287849e-02
    1.950000   1.60318216  1.1218099645908938e-02
    1.950000   1.66795381  1.1838574264553882e-02
    1.950000   1.73272541  1.3119559456954290e-02
    1.950000   1.79749694  1.5144825980891110e-02
    1.950000   1.86226837  1.8049548284642680e-02
    1.950000   1.92703964  2.2032469300481642e-02
    1.950000   1.99181073  2.7373300147989648e-02
    1.950000   2.05658157  3.4456220979714916e-02
    1.950000   2.12135212  4.3800334877532231e-02
    1.950000   2.18612229  5.6097746923694923e-02
    1.950000   2.25089198  7.2259750661166577e-02
    1.950000   2.31566107  9.3472116332767266e-02
    1.950000   2.38042940  1.2126375765681072e-01
    1.950000   2.44519674  1.5760382242191992e-01
    1.950000   2.50996278  2.0506875000612257e-01
    1.950000   2.57472706  2.6717074496712367e-01
    1.950000   2.63948889  3.4899654388113727e-01
    1.950000   2.70424717  4.5826161055592524e-01
    1.950000   2.76900006  6.0641422349721052e-01
    1.950000   2.83374417  8.0798177896878876e-01
    1.950000   2.89847256  1.0739999309783672e+00
    1.950000   2.96316844  1.3952650589436904e+00
    1.950000   3.02777863  1.7207728983236517e+00
    1.950000   3.09200950  1.9564519757380954e+00
    2.000000   0.04958315  1.3881267464020310e+00
    2.000000   0.11381403  1.2461235293656907e+00
    2.000000   0.17842421  1.0432116653056993e+00
    2.000000   0.24312010  8.3281347537036621e-01
    2.000000   0.30784849  6.4801634668399621e-01
    2.000000   0.37259260  4.9925192987075245e-01
    2.000000   0.43734549  3.8390903162784751e-01
    2.000000   0.50210377  2.9534062010615142e-01
    2.000000   0.56686560  2.2724707922257101e-01
    2.000000   0.63162987  1.7477734088746671e-01
    2.000000   0.69639591  1.3435290721720058e-01
    2.000000   0.76116325  1.0328149238655064e-01
    2.000000   0.82593158  7.9476634523731951e-02
    2.000000   0.89070068  6.1295158700324794e-02
    2.000000   0.95547037  4.7442125078262974e-02
    2.000000   1.02024053  3.6905876240656749e-02
    2.000000   1.08501108  2.8905899941639810e-02
    2.000000   1.14978193  2.2847950553143127e-02
    2.000000   1.21455301  1.8285476912080861e-02
    2.000000   1.27932429  1.4887450638316395e-02
    2.000000   1.34409571  1.2412503642760522e-02
    2.000000   1.40886724  1.0688913973453109e-02
    2.000000   1.47363885  9.5997589076840476e-03
    2.000000   1.53841049  9.0725194386253039e-03
    2.000000   1.60318216  9.0725194489833013e-03
    2.000000   1.66795381  9.5997589660484200e-03
    2.000000   1.73272541  1.0688914172325240e-02
    2.000000   1.79749694  1.2412504174691544e-02
    2.000000   1.86226837  1.4887451864652389e-02
    2.000000   1.92703964  1.8285479484855177e-02
    2.000000   1.99181073  2.2847955624454668e-02
    2.000000   2.05658157  2.8905909519792217e-02
    2.000000   2.12135212  3.6905893793998383e-02
    2.000000   2.18612229  4.7442156556888555e-02
    2.000000   2.25089198  6.1295214258746886e-02
    2.000000   2.31566107  7.9476731405826895e-02
    2.000000   2.38042940  1.0328165969902335e-01
    2.000000   2.44519674  1.3435319366972243e-01
    2.000000   2.50996278  1.7477782693593924e-01
    2.000000   2.57472706  2.2724789511642010e-01
    2.000000   2.63948889  2.9534197033045956e-01
    2.000000   2.70424717  3.8391122255025334e-01
    2.000000   2.76900006  4.9925538869891622e-01
    2.000000   2.83374417  6.4802160493172256e-01
    2.000000   2.89847256  8.3282107517430337e-01
    2.000000   2.96316844  1.0432219553592874e+00
    2.000000   3.02777863  1.2461363846962530e+00
    2.000000   3.09200950  1.3881413690579565e+00
    2.050000   0.04958315  1.0257044373426667e+00
    2.050000   0.11381403  9.3525586653056858e-01
    2.050000   0.17842421  8.0207522989636526e-01
    2.050000   0.24312010  6.5795033677517156e-01
    2.050000   0.30784849  5.2491832727642829e-01
    2.050000   0.37259260  4.1240947836202257e-01
    2.050000   0.43734549  3.2140246396630601e-01
    2.050000   0.50210377  2.4927297206154098e-01
    2.050000   0.56686560  1.9264322275433576e-01
    2.050000   0.63162987  1.4845177354051337e-01
    2.050000   0.69639591  1.1416043338258663e-01
    2.050000   0.76116325  8.7699782187861161e-02
    2.050000   0.82593158  6.7385449984207049e-02
    2.050000   0.89070068  5.1854468247579132e-02
    2.050000   0.95547037  4.0017165810239716e-02
    2.050000   1.02024053  3.1015564372720572e-02
    2.050000   1.08501108  2.4184625125793759e-02
    2.050000   1.14978193  1.9016411784573611e-02
    2.050000   1.21455301  1.5128300167158239e-02
    2.050000   1.27932429  1.2236075928554300e-02
    2.050000   1.34409571  1.0132146025941494e-02
    2.050000   1.40886724  8.6686014723922709e-03
    2.050000   1.47363885  7.7446142740042242e-03
    2.050000   1.53841049  7.2975932235104964e-03
    2.050000   1.60318216  7.2975932609339322e-03
    2.050000   1.66795381  7.7446144067745293e-03
    2.050000   1.73272541  8.6686017699664098e-03
    2.050000   1.79749694  1.0132146632790846e-02
    2.050000   1.86226837  1.2236077115497925e-02
    2.050000   1.92703964  1.5128302422152358e-02
    2.050000   1.99181073  1.9016415968108914e-02
    2.050000   2.05658157  2.4184632733958728e-02
    2.050000   2.12135212  3.1015577980466842e-02
    2.050000   2.18612229  4.0017189815437844e-02
    2.050000   2.25089198  5.1854510112944473e-02
    2.050000   2.31566107  6.7385522290800748e-02
    2.050000   2.38042940  8.7699905978704668e-02
    2.050000   2.44519674  1.1416064347514414e-01
    2.050000   2.50996278  1.4845212664607346e-01
    2.050000   2.57472706  1.9264380913209839e-01
    2.050000   2.63948889  2.4927393052999205e-01
    2.050000   2.70424717  3.2140399744485970e-01
    2.050000   2.76900006  4.1241186157659404e-01
    2.050000   2.83374417  5.2492188991787136e-01
    2.050000   2.89847256  6.5795539911770329e-01
    2.050000   2.96316844  8.0208197718353513e-01
    2.050000   3.02777863  9.3526418965516522e-01
    2.050000   3.09200950  1.0257138310863523e+00
    2.100000   0.04958315  7.8107360349454436e-01
    2.100000   0.11381403  7.2053902164587924e-01
    2.100000   0.17842421  6.2910153627670418e-01
    2.100000   0.24312010  5.2655368891021193e-01
    2.100000   0.30784849  4.2798628834962438e-01
