# R_ang  theta_rad  Veff_hartree
    1.700000   0.04958315  2.7978278511291592e+01
    1.700000   0.11381403  2.0651181583298040e+01
    1.700000   0.17842421  1.2544874525528430e+01
    1.700000   0.24312010  6.7290271189775916e+00
    1.700000   0.30784849  3.4739203672850545e+00
    1.700000   0.37259260  1.8850575119371344e+00
    1.700000   0.43734549  1.1402775987732607e+00
    1.700000   0.50210377  7.7113356964280333e-01
    1.700000   0.56686560  5.6268612993913814e-01
    1.700000   0.63162987  4.2703887874836916e-01
    1.700000   0.69639591  3.2971190488362706e-01
    1.700000   0.76116325  2.5648629308799664e-01
    1.700000   0.82593158  2.0044969288038264e-01
    1.700000   0.89070068  1.5740584554754769e-01
    1.700000   0.95547037  1.2435841481277715e-01
    1.700000   1.02024053  9.9017287905890150e-02
    1.700000   1.08501108  7.9611397144184262e-02
    1.700000   1.14978193  6.4784415384726915e-02
    1.700000   1.21455301  5.3513766218055127e-02
    1.700000   1.27932429  4.5041446089351886e-02
    1.700000   1.34409571  3.8816164271179954e-02
    1.700000   1.40886724  3.4447235094602298e-02
    1.700000   1.47363885  3.1669768611960664e-02
    1.700000   1.53841049  3.0320074110255578e-02
    1.700000   1.60318216  3.0320073452554271e-02
    1.700000   1.66795381  3.1669766785177911e-02
    1.700000   1.73272541  3.4447232594214033e-02
    1.700000   1.79749694  3.8816162127977692e-02
    1.700000   1.86226837  4.5041446240605854e-02
    1.700000   1.92703964  5.3513772176228630e-02
    1.700000   1.99181073  6.4784433412045317e-02
    1.700000   2.05658157  7.9611438310712546e-02
    1.700000   2.12135212  9.9017371716290215e-02
    1.700000   2.18612229  1.2435857565379010e-01
    1.700000   2.25089198  1.5740614426384011e-01
    1.700000   2.31566107  2.0045023776472493e-01
    1.700000   2.38042940  2.5648727828514195e-01
    1.700000   2.44519674  3.2971368113357863e-01
    1.700000   2.50996278  4.2704208405645400e-01
    1.700000   2.57472706  5.6269192985047212e-01
    1.700000   2.63948889  7.7114409145773111e-01
    1.700000   2.70424717  1.1402966847206535e+00
    1.700000   2.76900006  1.8850919145816609e+00
    1.700000   2.83374417  3.4739812914185326e+00
    1.700000   2.89847256  6.7291311527578825e+00
    1.700000   2.96316844  1.2545041046777708e+01
    1.700000   3.02777863  2.0651422136713215e+01
    1.700000   3.09200950  2.7978579295612608e+01
    1.750000   0.04958315  1.4277419640393674e+01
    1.750000   0.11381403  1.1004363230065941e+01
    1.750000   0.17842421  7.1826421027136487e+00
    1.750000   0.24312010  4.2296682552271214e+00
    1.750000   0.30784849  2.4250516170502552e+00
    1.750000   0.37259260  1.4521464844081369e+00
    1.750000   0.43734549  9.4348687376009510e-01
    1.750000   0.50210377  6.6269373541091003e-01
    1.750000   0.56686560  4.9033172833802896e-01
    1.750000   0.63162987  3.7290713168050377e-01
    1.750000   0.69639591  2.8724517743867056e-01
    1.750000   0.76116325  2.2264651614811304e-01
    1.750000   0.82593158  1.7333556333075870e-01
    1.750000   0.89070068  1.3558651977816391e-01
    1.750000   0.95547037  1.0669417243118529e-01
    1.750000   1.02024053  8.4597773761307754e-02
    1.750000   1.08501108  6.7715527599432668e-02
    1.750000   1.14978193  5.4843619496712910e-02
    1.750000   1.21455301  4.5078175289473235e-02
    1.750000   1.27932429  3.7750710111527704e-02
    1.750000   1.34409571  3.2375529618851227e-02
    1.750000   1.40886724  2.8608508646158222e-02
    1.750000   1.47363885  2.6216278561135120e-02
    1.750000   1.53841049  2.5054578285086265e-02
    1.750000   1.60318216  2.5054577837650575e-02
    1.750000   1.66795381  2.6216277330122960e-02
    1.750000   1.73272541  2.8608507008624679e-02
    1.750000   1.79749694  3.2375528359697876e-02
    1.750000   1.86226837  3.7750710706324977e-02
    1.750000   1.92703964  4.5078180412714462e-02
    1.750000   1.99181073  5.4843633911338931e-02
    1.750000   2.05658157  6.7715559707987982e-02
    1.750000   2.12135212  8.4597838322277685e-02
    1.750000   2.18612229  1.0669429534899684e-01
    1.750000   2.25089198  1.3558674661447592e-01
    1.750000   2.31566107  1.7333597453515823e-01
    1.750000   2.38042940  2.2264725445930417e-01
    1.750000   2.44519674  2.8724649728711654e-01
    1.750000   2.50996278  3.7290948795749357e-01
    1.750000   2.57472706  4.9033593387847096e-01
    1.750000   2.63948889  6.6270123239164203e-01
    1.750000   2.70424717  9.4350017463518665e-01
    1.750000   2.76900006  1.4521698062267352e+00
    1.750000   2.83374417  2.4250915588844260e+00
    1.750000   2.89847256  4.2297338749768452e+00
    1.750000   2.96316844  7.1827429148909188e+00
    1.750000   3.02777863  1.1004503501026985e+01
    1.750000   3.09200950  1.4277590631737640e+01
    1.800000   0.04958315  7.8356392583709900e+00
    1.800000   0.11381403  6.2821320376119925e+00
    1.800000   0.17842421  4.3800964133655667e+00
    1.800000   0.24312010  2.8076105203275343e+00
    1.800000   0.30784849  1.7632614416652721e+00
    1.800000   0.37259260  1.1437033818903051e+00
    1.800000   0.43734549  7.8493989623423366e-01
    1.800000   0.50210377  5.6739724886963250e-01
    1.800000   0.56686560  4.2451383258508724e-01
    1.800000   0.63162987  3.2357225425961961e-01
    1.800000   0.69639591  2.4888752656447685e-01
    1.800000   0.76116325  1.9238906734974612e-01
    1.800000   0.82593158  1.4930278081764484e-01
    1.800000   0.89070068  1.1638705412447604e-01
    1.800000   0.95547037  9.1248095285529948e-02
    1.800000   1.02024053  7.2060604438945339e-02
    1.800000   1.08501108  5.7428233233614769e-02
    1.800000   1.14978193  4.6291842779566744e-02
    1.800000   1.21455301  3.7857942207058640e-02
    1.800000   1.27932429  3.1540326652687731e-02
    1.800000   1.34409571  2.6913202334296560e-02
    1.800000   1.40886724  2.3674818357318963e-02
    1.800000   1.47363885  2.1620449444537844e-02
    1.800000   1.53841049  2.0623480659875886e-02
    1.800000   1.60318216  2.0623480369497779e-02
    1.800000   1.66795381  2.1620448657844449e-02
    1.800000   1.73272541  2.3674817360488817e-02
    1.800000   1.79749694  2.6913201723302780e-02
    1.800000   1.86226837  3.1540327548008819e-02
    1.800000   1.92703964  3.7857946638500131e-02
    1.800000   1.99181073  4.6291854357259153e-02
    1.800000   2.05658157  5.7428258312298683e-02
    1.800000   2.12135212  7.2060654143709574e-02
    1.800000   2.18612229  9.1248189054513429e-02
    1.800000   2.25089198  1.1638722593771945e-01
    1.800000   2.31566107  1.4930309019506058e-01
    1.800000   2.38042940  1.9238961880394789e-01
    1.800000   2.44519674  2.4888850392346176e-01
    1.800000   2.50996278  3.2357398065734932e-01
    1.800000   2.57472706  4.2451687313912367e-01
    1.800000   2.63948889  5.6740257938595684e-01
    1.800000   2.70424717  7.8494915958586797e-01
    1.800000   2.76900006  1.1437192198241297e+00
    1.800000   2.83374417  1.7632877713620148e+00
    1.800000   2.89847256  2.8076523597534044e+00
    1.800000   2.96316844  4.3801585292611653e+00
    1.800000   3.02777863  6.2822158874754956e+00
    1.800000   3.09200950  7.8357394468286552e+00
    1.850000   0.04958315  4.6245069146904134e+00
    1.850000   0.11381403  3.8419107551494078e+00
    1.850000   0.17842421  2.8414731239668756e+00
    1.850000   0.24312010  1.9605312580346765e+00
    1.850000   0.30784849  1.3273690765205282e+00
    1.850000   0.37259260  9.1633462882039762e-01
    1.850000   0.43734549  6.5541269123992685e-01
    1.850000   0.50210377  4.8421463437784079e-01
    1.850000   0.56686560  3.6554303533887422e-01
    1.850000   0.63162987  2.7925141671093689e-01
    1.850000   0.69639591  2.1462872917725825e-01
    1.850000   0.76116325  1.6556478920590109e-01
    1.850000   0.82593158  1.2814341465786133e-01
    1.850000   0.89070068  9.9585956190960084e-02
    1.850000   0.95547037  7.7806024855821845e-02
    1.850000   1.02024053  6.1206801454091818e-02
    1.850000   1.08501108  4.8567369443536582e-02
    1.850000   1.14978193  3.8962759925164493e-02
    1.850000   1.21455301  3.1700525565331400e-02
    1.850000   1.27932429  2.6269191600094281e-02
    1.850000   1.34409571  2.2297131926707951e-02
    1.850000   1.40886724  1.9520832076883689e-02
    1.850000   1.47363885  1.7761391189995236e-02
    1.850000   1.53841049  1.6908100998122948e-02
    1.850000   1.60318216  1.6908100823454973e-02
    1.850000   1.66795381  1.7761390729903914e-02
    1.850000   1.73272541  1.9520831548030207e-02
    1.850000   1.79749694  2.2297131780393029e-02
    1.850000   1.86226837  2.6269192684688521e-02
    1.850000   1.92703964  3.1700529416602376e-02
    1.850000   1.99181073  3.8962769270584931e-02
    1.850000   2.05658157  4.8567389072927500e-02
    1.850000   2.12135212  6.1206839724562062e-02
    1.850000   2.18612229  7.7806096301709163e-02
    1.850000   2.25089198  9.9586086064109527e-02
    1.850000   2.31566107  1.2814364683700369e-01
    1.850000   2.38042940  1.6556519995053481e-01
    1.850000   2.44519674  2.1462945087740945e-01
    1.850000   2.50996278  2.7925267826983269e-01
    1.850000   2.57472706  3.6554522886215385e-01
    1.850000   2.63948889  4.8421841962094175e-01
    1.850000   2.70424717  6.5541914379440025e-01
    1.850000   2.76900006  9.1634541065779818e-01
    1.850000   2.83374417  1.3273865329859291e+00
    1.850000   2.89847256  1.9605582088067073e+00
    1.850000   2.96316844  2.8415119993524054e+00
    1.850000   3.02777863  3.8419619450964055e+00
    1.850000   3.09200950  4.6245671033902198e+00
    1.900000   0.04958315  2.9254932007352297e+00
    1.900000   0.11381403  2.5069463738145723e+00
    1.900000   0.17842421  1.9500212078877310e+00
    1.900000   0.24312010  1.4297376016080885e+00
    1.900000   0.30784849  1.0271032735803327e+00
    1.900000   0.37259260  7.4338269883191399e-01
    1.900000   0.43734549  5.4840579353181829e-01
    1.900000   0.50210377  4.1198060738794412e-01
    1.900000   0.56686560  3.1330345152567862e-01
    1.900000   0.63162987  2.3987399624359004e-01
    1.900000   0.69639591  1.8430508777371662e-01
    1.900000   0.76116325  1.4195168313626969e-01
    1.900000   0.82593158  1.0961948861306366e-01
    1.900000   0.89070068  8.4953536764263135e-02
    1.900000   0.95547037  6.6156685350166930e-02
    1.900000   1.02024053  5.1845914300529143e-02
    1.900000   1.08501108  4.0962204051322428e-02
    1.900000   1.14978193  3.2702913760165021e-02
    1.900000   1.21455301  2.6466954205101610e-02
    1.900000   1.27932429  2.1810073413626591e-02
    1.900000   1.34409571  1.8409236758137298e-02
    1.900000   1.40886724  1.6035187555230812e-02
    1.900000   1.47363885  1.4532154321038049e-02
    1.900000   1.53841049  1.3803676656326182e-02
    1.900000   1.60318216  1.3803676565508833e-02
    1.900000   1.66795381  1.4532154096853838e-02
    1.900000   1.73272541  1.6035187361322655e-02
    1.900000   1.79749694  1.8409236935377646e-02
    1.900000   1.86226837  2.1810074602583884e-02
    1.900000   1.92703964  2.6466957564335841e-02
    1.900000   1.99181073  3.2702921343965401e-02
    1.900000   2.05658157  4.0962219458543114e-02
    1.900000   2.12135212  5.1845943788784224e-02
    1.900000   2.18612229  6.6156739751987548e-02
    1.900000   2.25089198  8.4953634785233004e-02
    1.900000   2.31566107  1.0961966250081376e-01
    1.900000   2.38042940  1.4195198837320405e-01
    1.900000   2.44519674  1.8430561945984306e-01
    1.900000   2.50996278  2.3987491620214302e-01
    1.900000   2.57472706  3.1330503150197292e-01
    1.900000   2.63948889  4.1198329352372098e-01
    1.900000   2.70424717  5.4841029153032161e-01
    1.900000   2.76900006  7.4339005952630322e-01
    1.900000   2.83374417  1.0271149138316999e+00
    1.900000   2.89847256  1.4297551276395197e+00
    1.900000   2.96316844  1.9500458771738394e+00
    1.900000   3.02777863  2.5069781935970563e+00
    1.900000   3.09200950  2.9255301253053720e+00
    1.950000   0.04958315  1.9692731923454301e+00
    1.950000   0.11381403  1.7315698541135285e+00
    1.950000   0.17842421  1.4032910363731261e+00
    1.950000   0.24312010  1.0793614101920632e+00
    1.950000   0.30784849  8.1126482567057956e-01
    1.950000   0.37259260  6.0829115059456362e-01
    1.950000   0.43734549  4.5927845178452431e-01
    1.950000   0.50210377  3.4952410370692899e-01
    1.950000   0.56686560  2.6743443192795829e-01
    1.950000   0.63162987  2.0519585661449299e-01
    1.950000   0.69639591  1.5766262481355267e-01
    1.950000   0.76116325  1.2128950349043827e-01
    1.950000   0.82593158  9.3482445195613426e-02
    1.950000   0.89070068  7.2263239291911613e-02
    1.950000   0.95547037  5.6098436559276307e-02
    1.950000   1.02024053  4.3800054325811473e-02
    1.950000   1.08501108  3.4455748767543815e-02
    1.950000   1.14978193  2.7372932571093560e-02
    1.950000   1.21455301  2.2032291248061414e-02
    1.950000   1.27932429  1.8049558402948414e-02
    1.950000   1.34409571  1.5144992019897477e-02
    1.950000   1.40886724  1.3119841057013377e-02
    1.950000   1.47363885  1.1838931109353240e-02
    1.950000   1.53841049  1.1218493375163499e-02
    1.950000   1.60318216  1.1218493343865481e-02
    1.950000   1.66795381  1.1838931051835538e-02
    1.950000   1.73272541  1.3119841096603441e-02
    1.950000   1.79749694  1.5144992413437430e-02
    1.950000   1.86226837  1.8049559632829677e-02
    1.950000   1.92703964  2.2032294185825474e-02
    1.950000   1.99181073  2.7372938759460341e-02
    1.950000   2.05658157  3.4455760902416858e-02
    1.950000   2.12135212  4.3800077078616516e-02
    1.950000   2.18612229  5.6098477979484661e-02
    1.950000   2.25089198  7.2263313195826656e-02
    1.950000   2.31566107  9.3482575218228184e-02
    1.950000   2.38042940  1.2128972989846108e-01
    1.950000   2.44519674  1.5766301578024641e-01
    1.950000   2.50996278  2.0519652637717686e-01
    1.950000   2.57472706  2.6743556872162910e-01
    1.950000   2.63948889  3.4952600947703155e-01
    1.950000   2.70424717  4.5928159083537262e-01
    1.950000   2.76900006  6.0829619098877619e-01
    1.950000   2.83374417  8.1127263109184788e-01
    1.950000   2.89847256  1.0793729075433036e+00
    1.950000   2.96316844  1.4033068840480605e+00
    1.950000   3.02777863  1.7315899432609843e+00
    1.950000   3.09200950  1.9692962512834589e+00
    2.000000   0.04958315  1.3961071597562298e+00
    2.000000   0.11381403  1.2529256458574969e+00
    2.000000   0.17842421  1.0483687256307117e+00
    2.000000   0.24312010  8.3634469120329580e-01
    2.000000   0.30784849  6.5023831330276494e-01
    2.000000   0.37259260  5.0055815013891181e-01
    2.000000   0.43734549  3.8463645702337540e-01
    2.000000   0.50210377  2.9572837075281061e-01
    2.000000   0.56686560  2.2744621011493979e-01
    2.000000   0.63162987  1.7487610734312331e-01
    2.000000   0.69639591  1.3440011223426593e-01
    2.000000   0.76116325  1.0330304406861872e-01
    2.000000   0.82593158  7.9485847223167316e-02
    2.000000   0.89070068  6.1298681208775532e-02
    2.000000   0.95547037  4.7443182542993137e-02
    2.000000   1.02024053  3.6905980353426425e-02
    2.000000   1.08501108  2.8905726428099521e-02
    2.000000   1.14978193  2.2847778750672072e-02
    2.000000   1.21455301  1.8285404807821690e-02
    2.000000   1.27932429  1.4887497255351375e-02
    2.000000   1.34409571  1.2412656118609765e-02
    2.000000   1.40886724  1.0689148144890848e-02
    2.000000   1.47363885  9.6000475913799576e-03
    2.000000   1.53841049  9.0728352315971733e-03
    2.000000   1.60318216  9.0728352414105318e-03
    2.000000   1.66795381  9.6000476481852941e-03
    2.000000   1.73272541  1.0689148341445650e-02
    2.000000   1.79749694  1.2412656648003827e-02
    2.000000   1.86226837  1.4887498479946051e-02
    2.000000   1.92703964  1.8285407381475150e-02
    2.000000   1.99181073  2.2847783828660741e-02
    2.000000   2.05658157  2.8905736024126386e-02
    2.000000   2.12135212  3.6905997944823417e-02
    2.000000   2.18612229  4.7443214094511681e-02
    2.000000   2.25089198  6.1298736898363050e-02
    2.000000   2.31566107  7.9485944331303959e-02
    2.000000   2.38042940  1.0330321175750909e-01
    2.000000   2.44519674  1.3440039929435610e-01
    2.000000   2.50996278  1.7487659434093042e-01
    2.000000   2.57472706  2.2744702743730363e-01
    2.000000   2.63948889  2.9572972302704487e-01
    2.000000   2.70424717  3.8463865070732201e-01
    2.000000   2.76900006  5.0056161237434860e-01
    2.000000   2.83374417  6.5024357524915544e-01
    2.000000   2.89847256  8.3635229428437663e-01
    2.000000   2.96316844  1.0483790176296155e+00
    2.000000   3.02777863  1.2529385011900043e+00
    2.000000   3.09200950  1.3961217807510122e+00
    2.050000   0.04958315  1.0307444899697018e+00
    2.050000   0.11381403  9.3959625778681288e-01
    2.050000   0.17842421  8.0542220092394001e-01
    2.050000   0.24312010  6.6029195014983333e-01
    2.050000   0.30784849  5.2642751386429731e-01
    2.050000   0.37259260  4.1331899886235268e-01
    2.050000   0.43734549  3.2192166838737729e-01
    2.050000   0.50210377  2.4955656196990383e-01
    2.050000   0.56686560  1.9279244520350317e-01
    2.050000   0.63162987  1.4852767290100682e-01
    2.050000   0.69639591  1.1419773293355245e-01
    2.050000   0.76116325  8.7717397931826382e-02
    2.050000   0.82593158  6.7393342579620444e-02
    2.050000   0.89070068  5.1857732822501557e-02
    2.050000   0.95547037  4.0018337429636619e-02
    2.050000   1.02024053  3.1015866592547629e-02
    2.050000   1.08501108  2.4184625988687806e-02
    2.050000   1.14978193  1.9016359929120506e-02
    2.050000   1.21455301  1.5128293060020616e-02
    2.050000   1.27932429  1.2236142026324693e-02
    2.050000   1.34409571  1.0132283760266586e-02
    2.050000   1.40886724  8.6687970709234761e-03
    2.050000   1.47363885  7.7448494874433017e-03
    2.050000   1.53841049  7.2978484082429611e-03
    2.050000   1.60318216  7.2978484453880901e-03
    2.050000   1.66795381  7.7448496194327870e-03
    2.050000   1.73272541  8.6687973673993772e-03
    2.050000   1.79749694  1.0132284366089346e-02
    2.050000   1.86226837  1.2236143213046301e-02
    2.050000   1.92703964  1.5128295316912326e-02
    2.050000   1.99181073  1.9016364118957369e-02
    2.050000   2.05658157  2.4184633611427652e-02
    2.050000   2.12135212  3.1015880229550725e-02
    2.050000   2.18612229  4.0018361489169131e-02
    2.050000   2.25089198  5.1857774783772993e-02
    2.050000   2.31566107  6.7393415049209288e-02
    2.050000   2.38042940  8.7717521990976155e-02
    2.050000   2.44519674  1.1419794345450576e-01
    2.050000   2.50996278  1.4852802666865239e-01
    2.050000   2.57472706  1.9279303256619068e-01
    2.050000   2.63948889  2.4955752183522484e-01
    2.050000   2.70424717  3.2192320372701116e-01
    2.050000   2.76900006  4.1332138435531190e-01
    2.050000   2.83374417  5.2643107898322694e-01
    2.050000   2.89847256  6.6029701475248281e-01
    2.050000   2.96316844  8.0542894974510615e-01
    2.050000   3.02777863  9.3960458139459191e-01
    2.050000   3.09200950  1.0307538833073737e+00
    2.100000   0.04958315  7.8430302447000966e-01
    2.100000   0.11381403  7.2334505992243436e-01
    2.100000   0.17842421  6.3129759582126199e-01
    2.100000   0.24312010  5.2811953226108621e-01
    2.100000   0.30784849  4.2901733534168812e-01
