# R_ang  theta_rad  Veff_hartree
    1.550000   2.05658157  1.2778548691867697e-01
    1.550000   2.12135212  1.5695351961904330e-01
    1.550000   2.18612229  1.9457782411237037e-01
    1.550000   2.25089198  2.4270160997494611e-01
    1.550000   2.31566107  3.0340725071633812e-01
    1.550000   2.38042940  3.7830451917903185e-01
    1.550000   2.44519674  4.6786010231715358e-01
    1.550000   2.50996278  5.7177436014156457e-01
    1.550000   2.57472706  6.9593657231104178e-01
    1.550000   2.63948889  8.8653658486838138e-01
    1.550000   2.70424717  1.3596159271666488e+00
    1.550000   2.76900006  2.9284461787649181e+00
    1.550000   2.83374417  8.2241360438012237e+00
    1.550000   2.89847256  2.4412376353074549e+01
    1.550000   2.96316844  6.6025595084614864e+01
    1.550000   3.02777863  1.4636723412512029e+02
    1.550000   3.09200950  2.3973965973757095e+02
    1.600000   0.04958315  9.7743309906832721e+01
    1.600000   0.11381403  6.4081940699110007e+01
    1.600000   0.17842421  3.2158823427907066e+01
    1.600000   0.24312010  1.3540989621486055e+01
    1.600000   0.30784849  5.3528246631369960e+00
    1.600000   0.37259260  2.3073459858549286e+00
    1.600000   0.43734549  1.2509974458710673e+00
    1.600000   0.50210377  8.5542790469891505e-01
    1.600000   0.56686560  6.6024159975041552e-01
    1.600000   0.63162987  5.2786165195449108e-01
    1.600000   0.69639591  4.2277017309203668e-01
    1.600000   0.76116325  3.3678784824258334e-01
    1.600000   0.82593158  2.6730591956519262e-01
    1.600000   0.89070068  2.1216873429270161e-01
    1.600000   0.95547037  1.6903074024035405e-01
    1.600000   1.02024053  1.3559015028522631e-01
    1.600000   1.08501108  1.0981603716866770e-01
    1.600000   1.14978193  9.0042177438059048e-02
    1.600000   1.21455301  7.4966642654974533e-02
    1.600000   1.27932429  6.3606986555588968e-02
    1.600000   1.34409571  5.5242972071479386e-02
    1.600000   1.40886724  4.9362862070699613e-02
    1.600000   1.47363885  4.5619704247763050e-02
    1.600000   1.53841049  4.3799251854134011e-02
    1.600000   1.60318216  4.3799211926587367e-02
    1.600000   1.66795381  4.5619044456449369e-02
    1.600000   1.73272541  4.9359762829562268e-02
    1.600000   1.79749694  5.5233671465433946e-02
    1.600000   1.86226837  6.3584438195039505e-02
    1.600000   1.92703964  7.4918043125614980e-02
    1.600000   1.99181073  8.9944498336125556e-02
    1.600000   2.05658157  1.0962792152855694e-01
    1.600000   2.12135212  1.3523703322455036e-01
    1.600000   2.18612229  1.6837707903692284e-01
    1.600000   2.25089198  2.1096519980542003e-01
    1.600000   2.31566107  2.6508688876533099e-01
    1.600000   2.38042940  3.3266801252319361e-01
    1.600000   2.44519674  4.1503165708699535e-01
    1.600000   2.50996278  5.1309647979950612e-01
    1.600000   2.57472706  6.3153215164452015e-01
    1.600000   2.63948889  7.9841995511212605e-01
    1.600000   2.70424717  1.1353650842304239e+00
    1.600000   2.76900006  2.0685052719085792e+00
    1.600000   2.83374417  4.8550957731912074e+00
    1.600000   2.89847256  1.2515679088463758e+01
    1.600000   2.96316844  3.0151203521349167e+01
    1.600000   3.02777863  6.0580870219182550e+01
    1.600000   3.09200950  9.2754923932730833e+01
    1.650000   0.04958315  4.1124350293293716e+01
    1.650000   0.11381403  2.8522648313570119e+01
    1.650000   0.17842421  1.5643710080950536e+01
    1.650000   0.24312010  7.3907023799456733e+00
    1.650000   0.30784849  3.3754935112034317e+00
    1.650000   0.37259260  1.7101757174507339e+00
    1.650000   0.43734549  1.0496114072761149e+00
    1.650000   0.50210377  7.5629244775470339e-01
    1.650000   0.56686560  5.8835057233487276e-01
    1.650000   0.63162987  4.6757249458275008e-01
    1.650000   0.69639591  3.7164404915502663e-01
    1.650000   0.76116325  2.9418007443595939e-01
    1.650000   0.82593158  2.3230411694103609e-01
    1.650000   0.89070068  1.8359378363470047e-01
    1.650000   0.95547037  1.4568210239815199e-01
    1.650000   1.02024053  1.1639473444598007e-01
    1.650000   1.08501108  9.3877820214934196e-02
    1.650000   1.14978193  7.6637088685478985e-02
    1.650000   1.21455301  6.3515481976174556e-02
    1.650000   1.27932429  5.3643660640006745e-02
    1.650000   1.34409571  4.6385413085174035e-02
    1.650000   1.40886724  4.1288848121558044e-02
    1.650000   1.47363885  3.8047479115907563e-02
    1.650000   1.53841049  3.6471947864437707e-02
    1.650000   1.60318216  3.6471824303627352e-02
    1.650000   1.66795381  3.8046686628090597e-02
    1.650000   1.73272541  4.1285964231941974e-02
    1.650000   1.79749694  4.6377493247671306e-02
    1.650000   1.86226837  5.3625183235652532e-02
    1.650000   1.92703964  6.3476407579553029e-02
    1.650000   1.99181073  7.6559361010684848e-02
    1.650000   2.05658157  9.3729040717518738e-02
    1.650000   2.12135212  1.1611660151350783e-01
    1.650000   2.18612229  1.4516897103491716e-01
    1.650000   2.25089198  1.8265223928294891e-01
    1.650000   2.31566107  2.3057538828109789e-01
    1.650000   2.38042940  2.9098837904050423e-01
    1.650000   2.44519674  3.6569476900945219e-01
    1.650000   2.50996278  4.5634146605353804e-01
    1.650000   2.57472706  5.6683239892199844e-01
    1.650000   2.63948889  7.1442155944550745e-01
    1.650000   2.70424717  9.6699958135292552e-01
    1.650000   2.76900006  1.5457896193474132e+00
    1.650000   2.83374417  3.0494142135412554e+00
    1.650000   2.89847256  6.7598365189726115e+00
    1.650000   2.96316844  1.4496379928762172e+01
    1.650000   3.02777863  2.6665614521806635e+01
    1.650000   3.09200950  3.8619185860479341e+01
    1.700000   0.04958315  1.8648334172859347e+01
    1.700000   0.11381403  1.3604397313933861e+01
    1.700000   0.17842421  8.1243325803225623e+00
    1.700000   0.24312010  4.3137888413250849e+00
    1.700000   0.30784849  2.2741369232169659e+00
    1.700000   0.37259260  1.3262488483645936e+00
    1.700000   0.43734549  8.9199343620004568e-01
    1.700000   0.50210377  6.6543405621120899e-01
    1.700000   0.56686560  5.1999864484230107e-01
    1.700000   0.63162987  4.1123209790010884e-01
    1.700000   0.69639591  3.2486891932068257e-01
    1.700000   0.76116325  2.5579378142116077e-01
    1.700000   0.82593158  2.0109895041632997e-01
    1.700000   0.89070068  1.5830929630840884e-01
    1.700000   0.95547037  1.2514514013945852e-01
    1.700000   1.02024053  9.9599362392132282e-02
    1.700000   1.08501108  8.0001601534216621e-02
    1.700000   1.14978193  6.5023029559912807e-02
    1.700000   1.21455301  5.3641656386910867e-02
    1.700000   1.27932429  4.5092059904501519e-02
    1.700000   1.34409571  3.8814707699165119e-02
    1.700000   1.40886724  3.4412175571106478e-02
    1.700000   1.47363885  3.1614782339365155e-02
    1.700000   1.53841049  3.0255811481451272e-02
    1.700000   1.60318216  3.0255624263012541e-02
    1.700000   1.66795381  3.1613892322126864e-02
    1.700000   1.73272541  3.4409474667756158e-02
    1.700000   1.79749694  3.8807899971946204e-02
    1.700000   1.86226837  4.5076836688594434e-02
    1.700000   1.92703964  5.3610181659322076e-02
    1.700000   1.99181073  6.4961216542530786e-02
    1.700000   2.05658157  7.9884208326179512e-02
    1.700000   2.12135212  9.9381075213161987e-02
    1.700000   2.18612229  1.2474415234673983e-01
    1.700000   2.25089198  1.5757663260284482e-01
    1.700000   2.31566107  1.9976030592944999e-01
    1.700000   2.38042940  2.5333763258851255e-01
    1.700000   2.44519674  3.2032841013035773e-01
    1.700000   2.50996278  4.0275549726702897e-01
    1.700000   2.57472706  5.0399971395921528e-01
    1.700000   2.63948889  6.3492212148172134e-01
    1.700000   2.70424717  8.3337631401461310e-01
    1.700000   2.76900006  1.2135989441870223e+00
    1.700000   2.83374417  2.0603652837460067e+00
    1.700000   2.89847256  3.9218918084037502e+00
    1.700000   2.96316844  7.4532863589494669e+00
    1.700000   3.02777863  1.2579255740843232e+01
    1.700000   3.09200950  1.7320453317422249e+01
    1.750000   0.04958315  9.1775044286427185e+00
    1.750000   0.11381403  7.0288651442862138e+00
    1.750000   0.17842421  4.5671628625073017e+00
    1.750000   0.24312010  2.7215757927948871e+00
    1.750000   0.30784849  1.6348802292875211e+00
    1.750000   0.37259260  1.0653380447035465e+00
    1.750000   0.43734549  7.6348009366575953e-01
    1.750000   0.50210377  5.8251336932724018e-01
    1.750000   0.56686560  4.5630392837912287e-01
    1.750000   0.63162987  3.5944079435520315e-01
    1.750000   0.69639591  2.8256752921429212e-01
    1.750000   0.76116325  2.2150595906275344e-01
    1.750000   0.82593158  1.7346972869060664e-01
    1.750000   0.89070068  1.3606888848263310e-01
    1.750000   0.95547037  1.0717791044018296e-01
    1.750000   1.02024053  8.4977026645048373e-02
    1.750000   1.08501108  6.7977429787244720e-02
    1.750000   1.14978193  5.5005982984908060e-02
    1.750000   1.21455301  4.5164883440190415e-02
    1.750000   1.27932429  3.7783194292184373e-02
    1.750000   1.34409571  3.2370749533563767e-02
    1.750000   1.40886724  2.8579306328970665e-02
    1.750000   1.47363885  2.6172409897481951e-02
    1.750000   1.53841049  2.5003791547403925e-02
    1.750000   1.60318216  2.5003559076833888e-02
    1.750000   1.66795381  2.6171457670289010e-02
    1.750000   1.73272541  2.8576774006771711e-02
    1.750000   1.79749694  3.2364853285483788e-02
    1.750000   1.86226837  3.7770584993700826e-02
    1.750000   1.92703964  4.5139470718100289e-02
    1.750000   1.99181073  5.4956827309656356e-02
    1.750000   2.05658157  6.7884962660095055e-02
    1.750000   2.12135212  8.4806217682501447e-02
    1.750000   2.18612229  1.0686577875939821e-01
    1.750000   2.25089198  1.3550140208254710e-01
    1.750000   2.31566107  1.7243856299505231e-01
    1.750000   2.38042940  2.1962667376364833e-01
    1.750000   2.44519674  2.7912343267367989e-01
    1.750000   2.50996278  3.5308383412060967e-01
    1.750000   2.57472706  4.4448395818157993e-01
    1.750000   2.63948889  5.6040836720632503e-01
    1.750000   2.70424717  7.2207526908923281e-01
    1.750000   2.76900006  9.8828171439408941e-01
    1.750000   2.83374417  1.4943213906903348e+00
    1.750000   2.89847256  2.4755445475111055e+00
    1.750000   2.96316844  4.1662796891104943e+00
    1.750000   3.02777863  6.4437904355955267e+00
    1.750000   3.09200950  8.4428333222541863e+00
    1.800000   0.04958315  4.9505387530765210e+00
    1.800000   0.11381403  3.9758521329943552e+00
    1.800000   0.17842421  2.8027547268312305e+00
    1.800000   0.24312010  1.8560405107901057e+00
    1.800000   0.30784849  1.2411680778285286e+00
    1.800000   0.37259260  8.7660722160897364e-01
    1.800000   0.43734549  6.5536293583892857e-01
    1.800000   0.50210377  5.0728925776467959e-01
    1.800000   0.56686560  3.9787810277174479e-01
    1.800000   0.63162987  3.1244766308668259e-01
    1.800000   0.69639591  2.4467132493330265e-01
    1.800000   0.76116325  1.9109577960161092e-01
    1.800000   0.82593158  1.4914733093483148e-01
    1.800000   0.89070068  1.1660385109375852e-01
    1.800000   0.95547037  9.1530497337826353e-02
    1.800000   1.02024053  7.2301074606361565e-02
    1.800000   1.08501108  5.7600808845671821e-02
    1.800000   1.14978193  4.6400655373636190e-02
    1.800000   1.21455301  3.7915766282516923e-02
    1.800000   1.27932429  3.1560413241532116e-02
    1.800000   1.34409571  2.6906747749613252e-02
    1.800000   1.40886724  2.3650655247402754e-02
    1.800000   1.47363885  2.1585494749908320e-02
    1.800000   1.53841049  2.0583354171170805e-02
    1.800000   1.60318216  2.0583092479964107e-02
    1.800000   1.66795381  2.1584512515961392e-02
    1.800000   1.73272541  2.3648286548763019e-02
    1.800000   1.79749694  2.6901611244682360e-02
    1.800000   1.86226837  3.1549915059274097e-02
    1.800000   1.92703964  3.7895191345761817e-02
    1.800000   1.99181073  4.6361544097012430e-02
    1.800000   2.05658157  5.7528059665047870e-02
    1.800000   2.12135212  7.2167737956289599e-02
    1.800000   2.18612229  9.1288335962822556e-02
    1.800000   2.25089198  1.1616605782815753e-01
    1.800000   2.31566107  1.4835660329380518e-01
    1.800000   2.38042940  1.8966492338012311e-01
    1.800000   2.44519674  2.4207234451334386e-01
    1.800000   2.50996278  3.0770512837612013e-01
    1.800000   2.57472706  3.8918883879412564e-01
    1.800000   2.63948889  4.9134251821495062e-01
    1.800000   2.70424717  6.2619589758840388e-01
    1.800000   2.76900006  8.2390054236738963e-01
    1.800000   2.83374417  1.1483494328859820e+00
    1.800000   2.89847256  1.6999177046488612e+00
    1.800000   2.96316844  2.5586536539444262e+00
    1.800000   3.02777863  3.6324486290589069e+00
    1.800000   3.09200950  4.5297068960395457e+00
    1.850000   0.04958315  2.9444854686735962e+00
    1.850000   0.11381403  2.4712283583676919e+00
    1.850000   0.17842421  1.8734210516773171e+00
    1.850000   0.24312010  1.3537057467051161e+00
    1.850000   0.30784849  9.8081691842170238e-01
    1.850000   0.37259260  7.3196316039711706e-01
    1.850000   0.43734549  5.6255137448619075e-01
    1.850000   0.50210377  4.3953040984393466e-01
    1.850000   0.56686560  3.4496871266100376e-01
    1.850000   0.63162987  2.7025930226689704e-01
    1.850000   0.69639591  2.1098844674843181e-01
    1.850000   0.76116325  1.6428712181058902e-01
    1.850000   0.82593158  1.2784166534596791e-01
    1.850000   0.89070068  9.9641387456190444e-02
    1.850000   0.95547037  7.7957348041195224e-02
    1.850000   1.02024053  6.1353620521050652e-02
    1.850000   1.08501108  4.8678418827509548e-02
    1.850000   1.14978193  3.9034306698521364e-02
    1.850000   1.21455301  3.1738271505971333e-02
    1.850000   1.27932429  2.6280909292381621e-02
    1.850000   1.34409571  2.2290034420140901e-02
    1.850000   1.40886724  1.9500917135350175e-02
    1.850000   1.47363885  1.7733531471796744e-02
    1.850000   1.53841049  1.6876361320008530e-02
    1.850000   1.60318216  1.6876083767509868e-02
    1.850000   1.66795381  1.7732546685579706e-02
    1.850000   1.73272541  1.9498711170382672e-02
    1.850000   1.79749694  2.2285540950002951e-02
    1.850000   1.86226837  2.6272126181727719e-02
    1.850000   1.92703964  3.1721561730660382e-02
    1.850000   1.99181073  3.9003153974836363e-02
    1.850000   2.05658157  4.8621217252225429e-02
    1.850000   2.12135212  6.1249728310542914e-02
    1.850000   2.18612229  7.7769990753295964e-02
    1.850000   2.25089198  9.9304801653218422e-02
    1.850000   2.31566107  1.2723766681354964e-01
    1.850000   2.38042940  1.6320225186659507e-01
    1.850000   2.44519674  2.0903567823713490e-01
    1.850000   2.50996278  2.6673617943463940e-01
    1.850000   2.57472706  3.3860547186019568e-01
    1.850000   2.63948889  4.2806052562588415e-01
    1.850000   2.70424717  5.4203404644025499e-01
    1.850000   2.76900006  6.9586991027979761e-01
    1.850000   2.83374417  9.1921347307703027e-01
    1.850000   2.89847256  1.2535957538151776e+00
    1.850000   2.96316844  1.7222286008709065e+00
    1.850000   3.02777863  2.2648213499411014e+00
    1.850000   3.09200950  2.6964225569658455e+00
    1.900000   0.04958315  1.9227551136955929e+00
    1.900000   0.11381403  1.6749200471224113e+00
    1.900000   0.17842421  1.3463531291247999e+00
    1.900000   0.24312010  1.0387050472140351e+00
    1.900000   0.30784849  7.9582865660437685e-01
    1.900000   0.37259260  6.1597087133720685e-01
    1.900000   0.43734549  4.8202163417929517e-01
    1.900000   0.50210377  3.7895657708433811e-01
    1.900000   0.56686560  2.9756597260120915e-01
    1.900000   0.63162987  2.3272028887666907e-01
    1.900000   0.69639591  1.8125216642713460e-01
    1.900000   0.76116325  1.4077750188183674e-01
    1.900000   0.82593158  1.0925960797759593e-01
    1.900000   0.89070068  8.4916158091981220e-02
    1.900000   0.95547037  6.6224875441016698e-02
    1.900000   1.02024053  5.1930577355526947e-02
    1.900000   1.08501108  4.1031394874617870e-02
    1.900000   1.14978193  3.2748794207120888e-02
    1.900000   1.21455301  2.6490884863882718e-02
    1.900000   1.27932429  2.1816230724167787e-02
    1.900000   1.34409571  1.8402116017089867e-02
    1.900000   1.40886724  1.6018799559649459e-02
    1.900000   1.47363885  1.4509908358869995e-02
    1.900000   1.53841049  1.3778505990744119e-02
    1.900000   1.60318216  1.3778223284352575e-02
    1.900000   1.66795381  1.4508943163023449e-02
    1.900000   1.73272541  1.6016756306690857e-02
    1.900000   1.79749694  1.8398173982751936e-02
    1.900000   1.86226837  2.1808849444057015e-02
    1.900000   1.92703964  2.6477268483604117e-02
    1.900000   1.99181073  3.2723941599824238e-02
    1.900000   2.05658157  4.0986420823921323e-02
    1.900000   2.12135212  5.1849734818024823e-02
    1.900000   2.18612229  6.6080245331082310e-02
    1.900000   2.25089198  8.4658131914240931e-02
    1.900000   2.31566107  1.0879977557379319e-01
    1.900000   2.38042940  1.3995788842408644e-01
    1.900000   2.44519674  1.7979023762364468e-01
    1.900000   2.50996278  2.3011202702922942e-01
    1.900000   2.57472706  2.9291981032238995e-01
    1.900000   2.63948889  3.7072327919148185e-01
    1.900000   2.70424717  4.6759534203121966e-01
    1.900000   2.76900006  5.9120608967545152e-01
    1.900000   2.83374417  7.5472156344840158e-01
    1.900000   2.89847256  9.7387204213779976e-01
    1.900000   2.96316844  1.2512718558061915e+00
    1.900000   3.02777863  1.5483053281469459e+00
    1.900000   3.09200950  1.7729855336602101e+00
    1.950000   0.04958315  1.3578816933219666e+00
    1.950000   0.11381403  1.2170397983391752e+00
    1.950000   0.17842421  1.0213440889765022e+00
    1.950000   0.24312010  8.2484223370218568e-01
    1.950000   0.30784849  6.5602200564845137e-01
    1.950000   0.37259260  5.2005385682138672e-01
    1.950000   0.43734549  4.1187139570954395e-01
    1.950000   0.50210377  3.2521453140260126e-01
    1.950000   0.56686560  2.5548340211402698e-01
    1.950000   0.63162987  1.9957186774881583e-01
    1.950000   0.69639591  1.5515486331883016e-01
    1.950000   0.76116325  1.2025733613775443e-01
    1.950000   0.82593158  9.3116301389214187e-02
    1.950000   0.89070068  7.2177173448793208e-02
    1.950000   0.95547037  5.6115753695273100e-02
    1.950000   1.02024053  4.3844309187871848e-02
    1.950000   1.08501108  3.4496875495688362e-02
    1.950000   1.14978193  2.7401346497624313e-02
    1.950000   1.21455301  2.2046828535001960e-02
    1.950000   1.27932429  1.8052095128769464e-02
    1.950000   1.34409571  1.5138197421443369e-02
    1.950000   1.40886724  1.3106346920055894e-02
    1.950000   1.47363885  1.1821105768688866e-02
    1.950000   1.53841049  1.1198449888948046e-02
    1.950000   1.60318216  1.1198170289222941e-02
    1.950000   1.66795381  1.1820177089775879e-02
    1.950000   1.73272541  1.3104465492716599e-02
    1.950000   1.79749694  1.5134733319277989e-02
    1.950000   1.86226837  1.8045866681786316e-02
    1.950000   1.92703964  2.2035693458921889e-02
    1.950000   1.99181073  2.7381479623508152e-02
    1.950000   2.05658157  3.4461498747700790e-02
    1.950000   2.12135212  4.3781453818291398e-02
    1.950000   2.18612229  5.6004303365700760e-02
    1.950000   2.25089198  7.1979848217155085e-02
    1.950000   2.31566107  9.2767213001222079e-02
    1.950000   2.38042940  1.1963999526905961e-01
    1.950000   2.44519674  1.5406370223573457e-01
    1.950000   2.50996278  1.9764625842311229e-01
    1.950000   2.57472706  2.5209852270796662e-01
    1.950000   2.63948889  3.1931199400969834e-01
    1.950000   2.70424717  4.0172541569496539e-01
    1.950000   2.76900006  5.0302021532859176e-01
    1.950000   2.83374417  6.2844130195612036e-01
    1.950000   2.89847256  7.8246383790113527e-01
    1.950000   2.96316844  9.6073419880453581e-01
    1.950000   3.02777863  1.1379956253091017e+00
    1.950000   3.09200950  1.2656026447555548e+00
    2.000000   0.04958315  1.0163283646028609e+00
    2.000000   0.11381403  9.2945409640133458e-01
    2.000000   0.17842421  8.0349093794339754e-01
    2.000000   0.24312010  6.6909089871345773e-01
    2.000000   0.30784849  5.4540543157012344e-01
    2.000000   0.37259260  4.3927873403502254e-01
    2.000000   0.43734549  3.5078098943627345e-01
    2.000000   0.50210377  2.7787950821465174e-01
    2.000000   0.56686560  2.1841874042967774e-01
    2.000000   0.63162987  1.7049429363718588e-01
    2.000000   0.69639591  1.3237152831561419e-01
    2.000000   0.76116325  1.0242246412808642e-01
    2.000000   0.82593158  7.9141930471264776e-02
    2.000000   0.89070068  6.1191543335388641e-02
    2.000000   0.95547037  4.7430977532403606e-02
    2.000000   1.02024053  3.6924668576833394e-02
    2.000000   1.08501108  2.8928373813463602e-02
    2.000000   1.14978193  2.2864475594060258e-02
    2.000000   1.21455301  1.8293646140916185e-02
    2.000000   1.27932429  1.4887738884533746e-02
    2.000000   1.34409571  1.2406363487490590e-02
    2.000000   1.40886724  1.0678006793352440e-02
    2.000000   1.47363885  9.5856904036442404e-03
    2.000000   1.53841049  9.0567830703378246e-03
    2.000000   1.60318216  9.0565126895765791e-03
    2.000000   1.66795381  9.5848104201276315e-03
    2.000000   1.73272541  1.0676284655986478e-02
    2.000000   1.79749694  1.2403316994733493e-02
    2.000000   1.86226837  1.4882464199390920e-02
    2.000000   1.92703964  1.8284506810643981e-02
    2.000000   1.99181073  2.2848555339028888e-02
    2.000000   2.05658157  2.8900519266641375e-02
    2.000000   2.12135212  3.6875813781955702e-02
    2.000000   2.18612229  4.7345206250800242e-02
    2.000000   2.25089198  6.1040935727943210e-02
    2.000000   2.31566107  7.8877544700867261e-02
    2.000000   2.38042940  1.0195866605062839e-01
    2.000000   2.44519674  1.3155915280228564e-01
    2.000000   2.50996278  1.6907584600651882e-01
    2.000000   2.57472706  2.1595683719617736e-01
    2.000000   2.63948889  2.7365090885955756e-01
    2.000000   2.70424717  3.4364017750288134e-01
    2.000000   2.76900006  4.2753061878800569e-01
    2.000000   2.83374417  5.2680036906717498e-01
    2.000000   2.89847256  6.4115099570372569e-01
    2.000000   2.96316844  7.6438566087605020e-01
    2.000000   3.02777863  8.7934945801331565e-01
    2.000000   3.09200950  9.5847499257628022e-01
    2.050000   0.04958315  7.9094220173078755e-01
    2.050000   0.11381403  7.3323171590947700e-01
    2.050000   0.17842421  6.4651993424497600e-01
    2.050000   0.24312010  5.4938738244249152e-01
    2.050000   0.30784849  4.5520901767998312e-01
    2.050000   0.37259260  3.7062297367588642e-01
    2.050000   0.43734549  2.9772502391737166e-01
    2.050000   0.50210377  2.3647097725641714e-01
    2.050000   0.56686560  1.8599971125799650e-01
    2.050000   0.63162987  1.4513705474198940e-01
    2.050000   0.69639591  1.1257577689022334e-01
    2.050000   0.76116325  8.6982036098423560e-02
    2.050000   0.82593158  6.7085475928809576e-02
    2.050000   0.89070068  5.1746157217557230e-02
    2.050000   0.95547037  3.9990457911410746e-02
    2.050000   1.02024053  3.1018979767238327e-02
    2.050000   1.08501108  2.4195384118769887e-02
    2.050000   1.14978193  1.9025334841854532e-02
    2.050000   1.21455301  1.5132389024124629e-02
    2.050000   1.27932429  1.2234982926389205e-02
    2.050000   1.34409571  1.0126560829579761e-02
    2.050000   1.40886724  8.6595552679623808e-03
    2.050000   1.47363885  7.7332059402779076e-03
    2.050000   1.53841049  7.2848980703183967e-03
    2.050000   1.60318216  7.2846412046206951e-03
    2.050000   1.66795381  7.7323827298887869e-03
    2.050000   1.73272541  8.6579880345437638e-03
    2.050000   1.79749694  1.0123881384612897e-02
    2.050000   1.86226837  1.2230501842879870e-02
    2.050000   1.92703964  1.5124859919625392e-02
    2.050000   1.99181073  1.9012541210284801e-02
    2.050000   2.05658157  2.4173420250637088e-02
    2.050000   2.12135212  3.0981000423252605e-02
    2.050000   2.18612229  3.9924504436108690e-02
    2.050000   2.25089198  5.1631384276857241e-02
    2.050000   2.31566107  6.6885635415048675e-02
    2.050000   2.38042940  8.6634341737053325e-02
    2.050000   2.44519674  1.1197222717426861e-01
    2.050000   2.50996278  1.4409407328465959e-01
    2.050000   2.57472706  1.8421129162164823e-01
    2.050000   2.63948889  2.3344248681604593e-01
    2.050000   2.70424717  2.9269401975083525e-01
    2.050000   2.76900006  3.6249705282329026e-01
    2.050000   2.83374417  4.4259345063634220e-01
    2.050000   2.89847256  5.3082056204480477e-01
    2.050000   2.96316844  6.2101622359916497e-01
    2.050000   3.02777863  7.0104555707613603e-01
    2.050000   3.09200950  7.5412372307105213e-01
    2.100000   0.04958315  6.3067095496910242e-01
    2.100000   0.11381403  5.8994834035825561e-01
    2.100000   0.17842421  5.2704413097698488e-01
    2.100000   0.24312010  4.5395336407327358e-01
    2.100000   0.30784849  3.8034786223533151e-01
