# R_ang  theta_rad  Veff_hartree
    1.800000   2.76900006  1.1309192652213111e+00
    1.800000   2.83374417  1.7384632974716907e+00
    1.800000   2.89847256  2.7626335183175028e+00
    1.800000   2.96316844  4.3057498530808278e+00
    1.800000   3.02777863  6.1735728021459639e+00
    1.800000   3.09200950  7.6998991082016310e+00
    1.850000   0.04958315  4.5453923535514758e+00
    1.850000   0.11381403  3.7773233071205237e+00
    1.850000   0.17842421  2.7957901986045699e+00
    1.850000   0.24312010  1.9318136589258221e+00
    1.850000   0.30784849  1.3108912347266670e+00
    1.850000   0.37259260  9.0750467363857279e-01
    1.850000   0.43734549  6.5091815627274474e-01
    1.850000   0.50210377  4.8201863073000539e-01
    1.850000   0.56686560  3.6450897776019320e-01
    1.850000   0.63162987  2.7878360435316552e-01
    1.850000   0.69639591  2.1442803205336927e-01
    1.850000   0.76116325  1.6548574881841061e-01
    1.850000   0.82593158  1.2811725643621602e-01
    1.850000   0.89070068  9.9581120847001769e-02
    1.850000   0.95547037  7.7808582198115137e-02
    1.850000   1.02024053  6.1210960494439540e-02
    1.850000   1.08501108  4.8570975413289738e-02
    1.850000   1.14978193  3.8965205155996718e-02
    1.850000   1.21455301  3.1701808240572858e-02
    1.850000   1.27932429  2.6269509938102283e-02
    1.850000   1.34409571  2.2296721936556949e-02
    1.850000   1.40886724  1.9519912138036808e-02
    1.850000   1.47363885  1.7760150885658792e-02
    1.850000   1.53841049  1.6906706660112944e-02
    1.850000   1.60318216  1.6906706487976025e-02
    1.850000   1.66795381  1.7760150432446511e-02
    1.850000   1.73272541  1.9519911617989581e-02
    1.850000   1.79749694  2.2296721795924363e-02
    1.850000   1.86226837  2.6269511015748405e-02
    1.850000   1.92703964  3.1701812055042737e-02
    1.850000   1.99181073  3.8965214404173332e-02
    1.850000   2.05658157  4.8570994831301895e-02
    1.850000   2.12135212  6.1210998345820673e-02
    1.850000   2.18612229  7.7808652854725061e-02
    1.850000   2.25089198  9.9581249278979586e-02
    1.850000   2.31566107  1.2811748603394171e-01
    1.850000   2.38042940  1.6548615499476782e-01
    1.850000   2.44519674  2.1442874573216902e-01
    1.850000   2.50996278  2.7878485190771124e-01
    1.850000   2.57472706  3.6451114696784714e-01
    1.850000   2.63948889  4.8202237406294701e-01
    1.850000   2.70424717  6.5092453742391765e-01
    1.850000   2.76900006  9.0751533610245394e-01
    1.850000   2.83374417  1.3109084975412084e+00
    1.850000   2.89847256  1.9318403096838315e+00
    1.850000   2.96316844  2.7958286392428100e+00
    1.850000   3.02777863  3.7773739219221749e+00
    1.850000   3.09200950  4.5454518637499168e+00
    1.900000   0.04958315  2.8782613522164522e+00
    1.900000   0.11381403  2.4677286634176983e+00
    1.900000   0.17842421  1.9215239450046637e+00
    1.900000   0.24312010  1.4112273814307383e+00
    1.900000   0.30784849  1.0161068186453486e+00
    1.900000   0.37259260  7.3728417855139916e-01
    1.900000   0.43734549  5.4519772084672158e-01
    1.900000   0.50210377  4.1036277845593638e-01
    1.900000   0.56686560  3.1251722017648126e-01
    1.900000   0.63162987  2.3950601603317032e-01
    1.900000   0.69639591  1.8414056827011061e-01
    1.900000   0.76116325  1.4188287607242359e-01
    1.900000   0.82593158  1.0959391151048586e-01
    1.900000   0.89070068  8.4946355996333309e-02
    1.900000   0.95547037  6.6156544932072403e-02
    1.900000   1.02024053  5.1847864149133290e-02
    1.900000   1.08501108  4.0964251107581860e-02
    1.900000   1.14978193  3.2704377377889886e-02
    1.900000   1.21455301  2.6467702333217605e-02
    1.900000   1.27932429  2.1810180405960018e-02
    1.900000   1.34409571  1.8408838421718466e-02
    1.900000   1.40886724  1.6034425672485291e-02
    1.900000   1.47363885  1.4531159998752867e-02
    1.900000   1.53841049  1.3802569442503168e-02
    1.900000   1.60318216  1.3802569353119841e-02
    1.900000   1.66795381  1.4531159778333259e-02
    1.900000   1.73272541  1.6034425482851354e-02
    1.900000   1.79749694  1.8408838599942485e-02
    1.900000   1.86226837  2.1810181585459422e-02
    1.900000   1.92703964  2.6467705659606214e-02
    1.900000   1.99181073  3.2704384882495358e-02
    1.900000   2.05658157  4.0964266349045327e-02
    1.900000   2.12135212  5.1847893315211127e-02
    1.900000   2.18612229  6.6156598734534208e-02
    1.900000   2.25089198  8.4946452932607136e-02
    1.900000   2.31566107  1.0959408347008062e-01
    1.900000   2.38042940  1.4188317792291447e-01
    1.900000   2.44519674  1.8414109405975501e-01
    1.900000   2.50996278  2.3950692579835664e-01
    1.900000   2.57472706  3.1251878266417332e-01
    1.900000   2.63948889  4.1036543488253419e-01
    1.900000   2.70424717  5.4520216910513031e-01
    1.900000   2.76900006  7.3729145778402094e-01
    1.900000   2.83374417  1.0161183298112633e+00
    1.900000   2.89847256  1.4112447124719605e+00
    1.900000   2.96316844  1.9215483387056040e+00
    1.900000   3.02777863  2.4677601263065694e+00
    1.900000   3.09200950  2.8782978614814554e+00
    1.950000   0.04958315  1.9404673148035596e+00
    1.950000   0.11381403  1.7073101896840324e+00
    1.950000   0.17842421  1.3852551286991881e+00
    1.950000   0.24312010  1.0673108645717346e+00
    1.950000   0.30784849  8.0388393996060192e-01
    1.950000   0.37259260  6.0407010735055922e-01
    1.950000   0.43734549  4.5699071552135528e-01
    1.950000   0.50210377  3.4833653876876525e-01
    1.950000   0.56686560  2.6684043917038608e-01
    1.950000   0.63162987  2.0490925486979736e-01
    1.950000   0.69639591  1.5752985318453355e-01
    1.950000   0.76116325  1.2123124670532484e-01
    1.950000   0.82593158  9.3458985099696162e-02
    1.950000   0.89070068  7.2255247961160757e-02
    1.950000   0.95547037  5.6096796430614229e-02
    1.950000   1.02024053  4.3800632337761179e-02
    1.950000   1.08501108  3.4456780588511593e-02
    1.950000   1.14978193  2.7373743103928712e-02
    1.950000   1.21455301  2.2032684020457018e-02
    1.950000   1.27932429  1.8049532977687462e-02
    1.950000   1.34409571  1.5144618768975306e-02
    1.950000   1.40886724  1.3119209417299979e-02
    1.950000   1.47363885  1.1838130927736275e-02
    1.950000   1.53841049  1.1217610411331552e-02
    1.950000   1.60318216  1.1217610380681847e-02
    1.950000   1.66795381  1.1838130871761032e-02
    1.950000   1.73272541  1.3119209457959276e-02
    1.950000   1.79749694  1.5144619160258945e-02
    1.950000   1.86226837  1.8049534196620837e-02
    1.950000   1.92703964  2.2032686928877086e-02
    1.950000   1.99181073  2.7373749227368696e-02
    1.950000   2.05658157  3.4456792592845203e-02
    1.950000   2.12135212  4.3800654842414889e-02
    1.950000   2.18612229  5.6096837395561296e-02
    1.950000   2.25089198  7.2255321049317922e-02
    1.950000   2.31566107  9.3459113684119979e-02
    1.950000   2.38042940  1.2123147060725702e-01
    1.950000   2.44519674  1.5753023982424194e-01
    1.950000   2.50996278  2.0490991722424176e-01
    1.950000   2.57472706  2.6684156339843362e-01
    1.950000   2.63948889  3.4833842348223654e-01
    1.950000   2.70424717  4.5699381988388821e-01
    1.950000   2.76900006  6.0407509198846976e-01
    1.950000   2.83374417  8.0389165886016900e-01
    1.950000   2.89847256  1.0673222340859299e+00
    1.950000   2.96316844  1.3852707995212585e+00
    1.950000   3.02777863  1.7073300538627656e+00
    1.950000   3.09200950  1.9404901149013523e+00
    2.000000   0.04958315  1.3782093318173143e+00
    2.000000   0.11381403  1.2376702623318372e+00
    2.000000   0.17842421  1.0368026032147908e+00
    2.000000   0.24312010  8.2842482962081210e-01
    2.000000   0.30784849  6.4525476298143691e-01
    2.000000   0.37259260  4.9762843569622156e-01
    2.000000   0.43734549  3.8300489286270473e-01
    2.000000   0.50210377  2.9485866105403791e-01
    2.000000   0.56686560  2.2699956153260994e-01
    2.000000   0.63162987  1.7465457245531679e-01
    2.000000   0.69639591  1.3429422916853301e-01
    2.000000   0.76116325  1.0325470186145938e-01
    2.000000   0.82593158  7.9465181894841169e-02
    2.000000   0.89070068  6.1290779414471121e-02
    2.000000   0.95547037  4.7440810148497256e-02
    2.000000   1.02024053  3.6905746532312537e-02
    2.000000   1.08501108  2.8906115457381993e-02
    2.000000   1.14978193  2.2848164030422530e-02
    2.000000   1.21455301  1.8285566522932940e-02
    2.000000   1.27932429  1.4887392717415286e-02
    2.000000   1.34409571  1.2412314164935769e-02
    2.000000   1.40886724  1.0688622964305904e-02
    2.000000   1.47363885  9.5994001491977073e-03
    2.000000   1.53841049  9.0721269871633196e-03
    2.000000   1.60318216  9.0721269970761124e-03
    2.000000   1.66795381  9.5994002059996801e-03
    2.000000   1.73272541  1.0688623159729748e-02
    2.000000   1.79749694  1.2412314689934995e-02
    2.000000   1.86226837  1.4887393930334792e-02
    2.000000   1.92703964  1.8285569070374822e-02
    2.000000   1.99181073  2.2848169054834593e-02
    2.000000   2.05658157  2.8906124950104632e-02
    2.000000   2.12135212  3.6905763932078749e-02
    2.000000   2.18612229  4.7440841353908768e-02
    2.000000   2.25089198  6.1290834490736676e-02
    2.000000   2.31566107  7.9465277931298831e-02
    2.000000   2.38042940  1.0325486769819889e-01
    2.000000   2.44519674  1.3429451305772605e-01
    2.000000   2.50996278  1.7465505407528248e-01
    2.000000   2.57472706  2.2700036983256289e-01
    2.000000   2.63948889  2.9485999840202759e-01
    2.000000   2.70424717  3.8300706232243958e-01
    2.000000   2.76900006  4.9763185965295709e-01
    2.000000   2.83374417  6.4525996662924079e-01
    2.000000   2.89847256  8.2843234822109790e-01
    2.000000   2.96316844  1.0368127804760503e+00
    2.000000   3.02777863  1.2376829739093664e+00
    2.000000   3.09200950  1.3782237889762092e+00
    2.050000   0.04958315  1.0194409831641167e+00
    2.050000   0.11381403  9.2986182551733421e-01
    2.050000   0.17842421  7.9791566644465872e-01
    2.050000   0.24312010  6.5504013133665207e-01
    2.050000   0.30784849  5.2304262152145431e-01
    2.050000   0.37259260  4.1127903932227960e-01
    2.050000   0.43734549  3.2075712938931145e-01
    2.050000   0.50210377  2.4892048096417657e-01
    2.050000   0.56686560  1.9245774084697667e-01
    2.050000   0.63162987  1.4835742933689247e-01
    2.050000   0.69639591  1.1411406830729880e-01
    2.050000   0.76116325  8.7677884385884836e-02
    2.050000   0.82593158  6.7375638470771437e-02
    2.050000   0.89070068  5.1850409709350141e-02
    2.050000   0.95547037  4.0015709064665318e-02
    2.050000   1.02024053  3.1015188459826728e-02
    2.050000   1.08501108  2.4184623911819695e-02
    2.050000   1.14978193  1.9016476173756982e-02
    2.050000   1.21455301  1.5128308983454060e-02
    2.050000   1.27932429  1.2235993783893909e-02
    2.050000   1.34409571  1.0131974858607579e-02
    2.050000   1.40886724  8.6683583935674453e-03
    2.050000   1.47363885  7.7443219617586451e-03
    2.050000   1.53841049  7.2972760902084164e-03
    2.050000   1.60318216  7.2972761270815121e-03
    2.050000   1.66795381  7.7443220927061436e-03
    2.050000   1.73272541  8.6683586874649471e-03
    2.050000   1.79749694  1.0131975458718157e-02
    2.050000   1.86226837  1.2235994958770294e-02
    2.050000   1.92703964  1.5128311216955660e-02
    2.050000   1.99181073  1.9016480319108742e-02
    2.050000   2.05658157  2.4184631452371302e-02
    2.050000   2.12135212  3.1015201948363477e-02
    2.050000   2.18612229  4.0015732860685937e-02
    2.050000   2.25089198  5.1850451209399941e-02
    2.050000   2.31566107  6.7375710142241835e-02
    2.050000   2.38042940  8.7678007077507961e-02
    2.050000   2.44519674  1.1411427650701939e-01
    2.050000   2.50996278  1.4835777920400381e-01
    2.050000   2.57472706  1.9245832173398153e-01
    2.050000   2.63948889  2.4892143024496705e-01
    2.050000   2.70424717  3.2075864778700430e-01
    2.050000   2.76900006  4.1128139845621853e-01
    2.050000   2.83374417  5.2304614716340025e-01
    2.050000   2.89847256  6.5504513970393108e-01
    2.050000   2.96316844  7.9792234010229768e-01
    2.050000   3.02777863  9.2987005616876883e-01
    2.050000   3.09200950  1.0194502714094984e+00
    2.100000   0.04958315  7.7706023857038731e-01
    2.100000   0.11381403  7.1705176927276648e-01
    2.100000   0.17842421  6.2637228661294642e-01
    2.100000   0.24312010  5.2460761646646492e-01
    2.100000   0.30784849  4.2670483879156124e-01
