# R_ang  theta_rad  Veff_hartree
    2.050000   1.60318216  7.2847193889612454e-03
    2.050000   1.66795381  7.7327486598375477e-03
    2.050000   1.73272541  8.6587349620836970e-03
    2.050000   1.79749694  1.0125197328586098e-02
    2.050000   1.86226837  1.2232734141875817e-02
    2.050000   1.92703964  1.5128631229521312e-02
    2.050000   1.99181073  1.9018952025828314e-02
    2.050000   2.05658157  2.4184399895800460e-02
    2.050000   2.12135212  3.0999914712331569e-02
    2.050000   2.18612229  3.9957207577691667e-02
    2.050000   2.25089198  5.1688036725980942e-02
    2.050000   2.31566107  6.6983829525574953e-02
    2.050000   2.38042940  8.6804420124773823e-02
    2.050000   2.44519674  1.1226616436248701e-01
    2.050000   2.50996278  1.4459984890402386e-01
    2.050000   2.57472706  1.8507496900720466e-01
    2.050000   2.63948889  2.3489923748804853e-01
    2.050000   2.70424717  2.9510495889014227e-01
    2.050000   2.76900006  3.6637763256369221e-01
    2.050000   2.83374417  4.4859927134301714e-01
    2.050000   2.89847256  5.3963567724914385e-01
    2.050000   2.96316844  6.3309826125832303e-01
    2.050000   3.02777863  7.1626899940305611e-01
    2.050000   3.09200950  7.7152219705080827e-01
    2.100000   0.04958315  6.1815169688626359e-01
    2.100000   0.11381403  5.7892457566448319e-01
    2.100000   0.17842421  5.1820566913522770e-01
    2.100000   0.24312010  4.4742446219478998e-01
    2.100000   0.30784849  3.7584185258948249e-01
